Rep,N,Crate,Model,SE1,SE2,SE3,nu
9,25,0.15,MSLC,0.297005793902268,0.273495024954525,0.303907085518277,10
10,25,0.15,MVN,0.3565910265208,0.322527917850596,0.216913282974631,10
10,25,0.15,MVT,0.356591691092505,0.322528502607427,0.216913685398414,10
10,25,0.15,MSL,0.356725392823542,0.322645581964574,0.216994689508306,10
10,25,0.15,MVNC,0.41551101961914,0.375013620462845,0.248487702028468,10
10,25,0.15,MVTC,0.429378877102246,0.387996925710727,0.254221981090615,10
10,25,0.15,MSLC,0.34058785684725,0.289148449601127,0.270748121864556,10
11,25,0.15,MVN,0.279933775759559,0.230077399716418,0.218501767853479,10
11,25,0.15,MVT,0.279933964881669,0.230077620329058,0.218502018241827,10
11,25,0.15,MSL,0.279968387339893,0.230117726295737,0.218547393084794,10
11,25,0.15,MVNC,0.329455155030203,0.26251386850041,0.249370284285451,10
11,25,0.15,MVTC,0.343180216546835,0.277755180416692,0.26683582018756,10
11,25,0.15,MSLC,0.279802708386961,0.233008387551147,0.291621822275838,10
12,25,0.15,MVN,0.49262744277884,0.485680326601666,0.240456705139183,10
12,25,0.15,MVT,0.492629583979195,0.485681973034489,0.240457414528522,10
12,25,0.15,MSL,0.492906110047262,0.485896118137717,0.240551269983536,10
12,25,0.15,MVNC,0.578674421401197,0.560526121379521,0.280682911305385,10
12,25,0.15,MVTC,0.591293884249905,0.567221720779172,0.283775178552941,10
12,25,0.15,MSLC,0.524982981212889,0.497832567901652,0.309165113689098,10
13,25,0.15,MVN,0.394126476735243,0.274194796638845,0.20438390853442,10
13,25,0.15,MVT,0.394126729734607,0.274195001625275,0.204384028368,10
13,25,0.15,MSL,0.394216629591385,0.274267332201226,0.204426592032792,10
13,25,0.15,MVNC,0.466173016519382,0.31251916953884,0.237906402156474,10
13,25,0.15,MVTC,0.487672948354674,0.323904089208007,0.249282378644723,10
13,25,0.15,MSLC,0.389906050578712,0.256136116137406,0.248099421243055,10
14,25,0.15,MVN,0.460000611175388,0.372753636715343,0.19307860046729,10
14,25,0.15,MVT,0.460001364236064,0.372754004715315,0.19307872651497,10
14,25,0.15,MSL,0.46009806078043,0.372801637385158,0.193095053238586,10
14,25,0.15,MVNC,0.520524831502776,0.423758059991918,0.225521886992959,10
14,25,0.15,MVTC,0.533255392591398,0.427422575913036,0.226416939474538,10
14,25,0.15,MSLC,0.516875555406618,0.36854359481197,0.237244871990929,10
15,25,0.15,MVN,0.328202206094416,0.30261979545607,0.261667259126284,10
15,25,0.15,MVT,0.296482118222531,0.268800090438208,0.27867676545567,10
15,25,0.15,MSL,0.286206335558034,0.260009318082516,0.26857576321638,10
15,25,0.15,MVNC,0.377614979228392,0.361846900706646,0.307257418019826,10
15,25,0.15,MVTC,0.357110093671691,0.34097858230186,0.318965256835384,10
15,25,0.15,MSLC,0.219207702469009,0.233901654078253,0.244744341511685,10
16,25,0.15,MVN,0.362501729849541,0.266099076706857,0.160209708081035,10
16,25,0.15,MVT,0.362502136159236,0.266099303823171,0.16020984132441,10
16,25,0.15,MSL,0.362658965692543,0.266187418856603,0.160263001509944,10
16,25,0.15,MVNC,0.425517177546434,0.309537915177149,0.19581555752219,10
16,25,0.15,MVTC,0.435242132402936,0.310973253424485,0.199259364767669,10
16,25,0.15,MSLC,0.363955599920806,0.238810252025594,0.279764493404198,10
17,25,0.15,MVN,0.434226840454921,0.357559041867156,0.19211950963768,10
17,25,0.15,MVT,0.434227889914775,0.357559819554816,0.192119816552932,10
17,25,0.15,MSL,0.434382682362906,0.357674857627885,0.192165756627084,10
17,25,0.15,MVNC,0.528904796983052,0.436042701008758,0.232803162775739,10
17,25,0.15,MVTC,0.536649734691401,0.441613189907144,0.232106454977259,10
17,25,0.15,MSLC,0.506286066000587,0.429865124977125,0.251707682940937,10
18,25,0.15,MVN,0.388318347227351,0.354838339758619,0.252874571443119,10
18,25,0.15,MVT,0.388320322009647,0.354839698980251,0.252876253811974,10
18,25,0.15,MSL,0.388389300373587,0.35488671064188,0.252932534943326,10
18,25,0.15,MVNC,0.45389430163133,0.426409214302564,0.312142893829436,10
18,25,0.15,MVTC,0.457424519291248,0.427066073282933,0.317203230934809,10
18,25,0.15,MSLC,0.450103416970087,0.382728762007987,0.285323582506485,10
19,25,0.15,MVN,0.349148821419105,0.295425349431573,0.222999841246838,10
19,25,0.15,MVT,0.349149551602443,0.295425297892463,0.223000137024603,10
19,25,0.15,MSL,0.349322762397602,0.295437469484578,0.223076549899699,10
19,25,0.15,MVNC,0.390649776705344,0.343500016952415,0.26398649322266,10
19,25,0.15,MVTC,0.404194000319399,0.342303454931672,0.271274436575445,10
19,25,0.15,MSLC,0.285709415776001,0.272627162269676,0.245897092904122,10
20,25,0.15,MVN,0.332283044872935,0.303927728711164,0.207329484006795,10
20,25,0.15,MVT,0.293697868223722,0.312777901357966,0.225850869802928,10
20,25,0.15,MSL,0.285900852671365,0.305232737687879,0.219250912537492,10
20,25,0.15,MVNC,0.398602111537071,0.369330562887748,0.249822079453097,10
20,25,0.15,MVTC,0.360636755647321,0.368947315819158,0.25737571487689,10
20,25,0.15,MSLC,0.325926111787842,0.336158021472742,0.330305833523953,10
21,25,0.15,MVN,0.473173419155101,0.419907179596376,0.197650164025014,10
21,25,0.15,MVT,0.473174654762315,0.419909183147249,0.197651452049767,10
21,25,0.15,MSL,0.473291281771582,0.420084826914983,0.197763707661661,10
21,25,0.15,MVNC,0.548196538031798,0.469735737211986,0.22682886040087,10
21,25,0.15,MVTC,0.553811479374032,0.480496263547699,0.233006033886058,10
21,25,0.15,MSLC,0.470501282139055,0.412315823004421,0.257673674524432,10
22,25,0.15,MVN,0.330225016879047,0.211354361169165,0.226235759351175,10
22,25,0.15,MVT,0.330223899339473,0.211354023012339,0.226241856793685,10
22,25,0.15,MSL,0.33020983303854,0.211350508833773,0.226330855035752,10
22,25,0.15,MVNC,0.390949277760135,0.259052411745578,0.263371276135258,10
22,25,0.15,MVTC,0.390578546606906,0.258098966834257,0.272577919877992,10
22,25,0.15,MSLC,0.313368501249748,0.220330367577574,0.384019611285357,10
23,25,0.15,MVN,0.433716496209201,0.341967059277377,0.256111726963372,10
23,25,0.15,MVT,0.383956853053886,0.326317410124173,0.243658504237238,10
23,25,0.15,MSL,0.361737123626421,0.312928504823221,0.237101776532008,10
23,25,0.15,MVNC,0.50129001890174,0.38772873762238,0.301947466636301,10
23,25,0.15,MVTC,0.457414420769972,0.37587502785215,0.293012193058422,10
23,25,0.15,MSLC,0.307044799896033,0.270156758529927,0.326438784317231,10
24,25,0.15,MVN,0.378800500709517,0.373185071148925,0.1688987497842,10
24,25,0.15,MVT,0.378801130068725,0.373185433933836,0.168899068035522,10
24,25,0.15,MSL,0.378901986186004,0.373262456258625,0.168943043917848,10
24,25,0.15,MVNC,0.440886105349589,0.434874772218639,0.20127835259291,10
24,25,0.15,MVTC,0.453255965122395,0.447616709343288,0.204964069721255,10
24,25,0.15,MSLC,0.416328164060214,0.357690927160413,0.290305066417663,10
25,25,0.15,MVN,0.34180130040317,0.304880037907084,0.172250994164258,10
25,25,0.15,MVT,0.341802143126826,0.304880517697468,0.172250875815701,10
25,25,0.15,MSL,0.342009766130594,0.304995366957292,0.172216251716861,10
25,25,0.15,MVNC,0.398904033660515,0.36600860696559,0.203878099180161,10
25,25,0.15,MVTC,0.41378473059125,0.377959704599528,0.20372914733457,10
25,25,0.15,MSLC,0.305246421515314,0.271339411990015,0.170131035902133,10
26,25,0.15,MVN,0.408639357859177,0.298120475751622,0.240489271623818,10
26,25,0.15,MVT,0.408736919144351,0.298103357597829,0.240632946804867,10
26,25,0.15,MSL,0.408723389326353,0.298105696289022,0.240619306565136,10
26,25,0.15,MVNC,0.473374364437728,0.340525787956458,0.278866213632562,10
26,25,0.15,MVTC,0.482396581686772,0.341691970664697,0.29224318313812,10
26,25,0.15,MSLC,0.274289159477825,0.226073490362211,0.300278816584116,10
27,25,0.15,MVN,0.38482064807519,0.257888280810979,0.195782370659488,10
27,25,0.15,MVT,0.384820941923507,0.257888481388196,0.195782539925356,10
27,25,0.15,MSL,0.384976148556385,0.257993965358989,0.195872044785672,10
27,25,0.15,MVNC,0.43885318561591,0.295208205096983,0.222502474843108,10
27,25,0.15,MVTC,0.448992773810572,0.307977700764636,0.233172651838291,10
27,25,0.15,MSLC,0.435752206341677,0.275443604238594,0.228642115039879,10
28,25,0.15,MVN,0.369348239453213,0.350499425121823,0.184810389546036,10
28,25,0.15,MVT,0.369348695179463,0.350499660933891,0.18481055161847,10
28,25,0.15,MSL,0.369515002421729,0.350599445878591,0.184861900464621,10
28,25,0.15,MVNC,0.437482702837646,0.400859989540126,0.2113336535851,10
28,25,0.15,MVTC,0.455653473814552,0.403398977725146,0.214863158351938,10
28,25,0.15,MSLC,0.391980015258518,0.313052356475992,0.325132819221596,10
29,25,0.15,MVN,0.417013787449604,0.326377772485145,0.231418179590464,10
29,25,0.15,MVT,0.431850376334619,0.328957029307159,0.232967965218188,10
29,25,0.15,MSL,0.423371985681057,0.327608091317954,0.232915284513309,10
29,25,0.15,MVNC,0.494118931581726,0.390644179652135,0.27853924823331,10
29,25,0.15,MVTC,0.50187778016805,0.384873980219339,0.280928008469845,10
29,25,0.15,MSLC,0.377289629520858,0.307288048180625,0.279008135870144,10
30,25,0.15,MVN,0.285024329839656,0.243956226377731,0.22708120539371,10
30,25,0.15,MVT,0.285028067063045,0.243957104864378,0.227081649028667,10
30,25,0.15,MSL,0.285177726172817,0.243995707003407,0.227098745657861,10
30,25,0.15,MVNC,0.327917258377762,0.287413972066795,0.258671077275482,10
30,25,0.15,MVTC,0.338042927835456,0.293318351837454,0.262203421274179,10
30,25,0.15,MSLC,0.111840786961567,0.0872387903642257,0.119986156252266,10
31,25,0.15,MVN,0.452799153529217,0.297039294922024,0.21834382246972,10
31,25,0.15,MVT,0.452799626541371,0.297039623420098,0.218344052701036,10
31,25,0.15,MSL,0.452944882420123,0.297140514595758,0.218415035734753,10
31,25,0.15,MVNC,0.522301344638804,0.35619521836296,0.256582379439006,10
31,25,0.15,MVTC,0.538230198132132,0.36893733201667,0.268828176966511,10
31,25,0.15,MSLC,0.335356327022561,0.236949407909993,0.292288422759746,10
32,25,0.15,MVN,0.455695421578178,0.38136640960321,0.238202973584607,10
32,25,0.15,MVT,0.437727413065643,0.367423647694958,0.239301155708,10
32,25,0.15,MSL,0.434294450819514,0.354503827329236,0.230857067927538,10
32,25,0.15,MVNC,0.530330345249028,0.443521479669368,0.272267429280021,10
32,25,0.15,MVTC,0.512257088576256,0.433002935830757,0.268204751284,10
32,25,0.15,MSLC,0.443932355559668,0.394133832725185,0.269512693969224,10
33,25,0.15,MVN,0.472300548975648,0.369049734431668,0.194750583330945,10
33,25,0.15,MVT,0.472300971832312,0.369050056630913,0.194750792851329,10
33,25,0.15,MSL,0.472503719869329,0.369196691932403,0.194848829081531,10
33,25,0.15,MVNC,0.5455564353199,0.43018793821564,0.234506978115233,10
33,25,0.15,MVTC,0.549488918881801,0.435696269177548,0.24150142995872,10
33,25,0.15,MSLC,0.487881273917565,0.393940997639956,0.292541895268195,10
34,25,0.15,MVN,0.409462660256039,0.419748526092504,0.255500755409892,10
34,25,0.15,MVT,0.400707535289684,0.420383243513471,0.262304231339761,10
34,25,0.15,MSL,0.398696358844339,0.41813411772872,0.261104671165319,10
34,25,0.15,MVNC,0.488951170965272,0.495149636937608,0.306212158405264,10
34,25,0.15,MVTC,0.474063058878804,0.493855524009829,0.3140797395723,10
34,25,0.15,MSLC,0.506298579668291,0.523097067951841,0.297391559420607,10
35,25,0.15,MVN,0.420861015466262,0.331334941918413,0.248775892032398,10
35,25,0.15,MVT,0.420861174875673,0.331334999296389,0.248775916979905,10
35,25,0.15,MSL,0.42105823424045,0.331424832771967,0.248832240665479,10
35,25,0.15,MVNC,0.493597263282075,0.398435965478526,0.292227422505859,10
35,25,0.15,MVTC,0.506470019134176,0.405023647616563,0.297048167771264,10
35,25,0.15,MSLC,0.382117486918871,0.3093727928202,0.251355466600682,10
36,25,0.15,MVN,0.39573555844663,0.268453908274593,0.304868641731653,10
36,25,0.15,MVT,0.39284215816847,0.267544633844411,0.287122153963526,10
36,25,0.15,MSL,0.38656478250682,0.267581440258781,0.279708641045107,10
36,25,0.15,MVNC,0.479256593743782,0.331108805505517,0.367196439355561,10
36,25,0.15,MVTC,0.474416118430642,0.330172281708164,0.346556617523841,10
36,25,0.15,MSLC,0.413825359748494,0.296930704152444,0.317868512208834,10
37,25,0.15,MVN,0.263802317627975,0.265713042924306,0.182569641426054,10
37,25,0.15,MVT,0.263802493133647,0.26571321137139,0.182569711142231,10
37,25,0.15,MSL,0.263859546364481,0.265767867215488,0.182596672970196,10
37,25,0.15,MVNC,0.310357335821089,0.309817117338044,0.213082335812763,10
37,25,0.15,MVTC,0.329997280782573,0.329463847837281,0.22209867067634,10
37,25,0.15,MSLC,0.268036254228198,0.251627642732398,0.211802480902416,10
38,25,0.15,MVN,0.477124412636874,0.398897885919814,0.235857297351025,10
38,25,0.15,MVT,0.477142511963902,0.398912344964605,0.235863414261523,10
38,25,0.15,MSL,0.477336483044438,0.399065626797424,0.235929394495207,10
38,25,0.15,MVNC,0.549554119522618,0.459203463260292,0.274620998232642,10
38,25,0.15,MVTC,0.579289106799443,0.486577664569461,0.28494878613961,10
38,25,0.15,MSLC,0.501063787246281,0.426189305050133,0.306136312903638,10
39,25,0.15,MVN,0.374320293907615,0.308571129821235,0.241746135567085,10
39,25,0.15,MVT,0.37432247934825,0.30857273075469,0.241746582977886,10
39,25,0.15,MSL,0.374613640583911,0.308781028087383,0.241805375609449,10
39,25,0.15,MVNC,0.415840450402032,0.343846808697111,0.280493344757647,10
39,25,0.15,MVTC,0.430725938903307,0.35233608905014,0.282891762095712,10
39,25,0.15,MSLC,0.461718113807639,0.308114528386424,0.281829222200503,10
40,25,0.15,MVN,0.41921561156955,0.357890324853502,0.268629104075309,10
40,25,0.15,MVT,0.41921612783063,0.357890872525563,0.26862978157896,10
40,25,0.15,MSL,0.419254823677372,0.357930850739468,0.268679794350698,10
40,25,0.15,MVNC,0.497753806383349,0.415037368342548,0.316157529589693,10
40,25,0.15,MVTC,0.501570245601199,0.41631093360027,0.319139603789284,10
40,25,0.15,MSLC,0.468311219048145,0.349275867261362,0.28061382945441,10
41,25,0.15,MVN,0.399655905236147,0.30259304857212,0.225491289507007,10
41,25,0.15,MVT,0.39965695414157,0.302593610223199,0.225491676616311,10
41,25,0.15,MSL,0.399829186265067,0.302687077438402,0.225554190484873,10
41,25,0.15,MVNC,0.483611254997744,0.39087418352645,0.270060588546952,10
41,25,0.15,MVTC,0.493633675581806,0.398938641650314,0.274909375942326,10
41,25,0.15,MSLC,0.465658839071582,0.407107532151691,0.284697877467657,10
42,25,0.15,MVN,0.283332733437461,0.334263019921683,0.259698431744834,10
42,25,0.15,MVT,0.283334857066737,0.334270633704175,0.259701425083243,10
42,25,0.15,MSL,0.283389155725132,0.334475867687919,0.25978682075141,10
42,25,0.15,MVNC,0.324920116924397,0.387531997202734,0.32110064965117,10
42,25,0.15,MVTC,0.332218062772888,0.400157225648316,0.326634860394071,10
42,25,0.15,MSLC,0.326779504611953,0.33686788937158,0.293739931415866,10
43,25,0.15,MVN,0.446682813357021,0.329959297239265,0.224482023281072,10
43,25,0.15,MVT,0.446685089000955,0.329960566434039,0.224483112446953,10
43,25,0.15,MSL,0.44677435257735,0.330010576654186,0.224525889374654,10
43,25,0.15,MVNC,0.540386951335619,0.425036215776204,0.274337948005096,10
43,25,0.15,MVTC,0.558933721385761,0.431559890543984,0.279616194230374,10
43,25,0.15,MSLC,0.483576900166197,0.333023190016649,0.237730965135056,10
44,25,0.15,MVN,0.383877237389183,0.316511690867417,0.238704739216415,10
44,25,0.15,MVT,0.376788077698531,0.315562028537803,0.244222562040682,10
44,25,0.15,MSL,0.381036561817602,0.315354069224987,0.241152759170156,10
44,25,0.15,MVNC,0.453235384254562,0.375407083391909,0.277542313491052,10
44,25,0.15,MVTC,0.432619873347105,0.368785719615938,0.271779245960482,10
44,25,0.15,MSLC,0.351019354999935,0.298888947293154,0.238222127496143,10
45,25,0.15,MVN,0.471670377399262,0.342874584041602,0.293528260509143,10
45,25,0.15,MVT,0.487613635435273,0.351422457190715,0.287172925339769,10
45,25,0.15,MSL,0.4890842520262,0.353212813646623,0.278701690193857,10
45,25,0.15,MVNC,0.545535904567638,0.401358696954481,0.339101989048901,10
45,25,0.15,MVTC,0.586050399463441,0.422773847031522,0.328276305458296,10
45,25,0.15,MSLC,0.499608104900676,0.362990706440629,0.395853361979647,10
46,25,0.15,MVN,0.470205407812586,0.380724532233633,0.225979462478938,10
46,25,0.15,MVT,0.47020567482072,0.380724537213753,0.225979401552623,10
46,25,0.15,MSL,0.470305735356297,0.380723626842276,0.225955796756382,10
46,25,0.15,MVNC,0.559865008107137,0.447670367486789,0.265841010526992,10
46,25,0.15,MVTC,0.557699280208168,0.441547162780978,0.264524863697051,10
46,25,0.15,MSLC,0.53078631926476,0.434856432392982,0.291208958311497,10
47,25,0.15,MVN,0.468985587332952,0.292111627014147,0.282649547707396,10
47,25,0.15,MVT,0.46898609268661,0.292111813305587,0.282649633103641,10
47,25,0.15,MSL,0.469477637957523,0.292306992445687,0.282759215536524,10
47,25,0.15,MVNC,0.580197293402779,0.352890951269945,0.33915464980754,10
47,25,0.15,MVTC,0.602640530720291,0.358769649662017,0.3433770019476,10
47,25,0.15,MSLC,0.547584045831404,0.318783338180257,0.318754351043616,10
48,25,0.15,MVN,0.404668510102694,0.306624114412081,0.252409706497578,10
48,25,0.15,MVT,0.292706399760689,0.233038168885211,0.226790614116677,10
48,25,0.15,MSL,0.285959794245171,0.230043560006147,0.227279726937008,10
48,25,0.15,MVNC,0.449909632377304,0.336233921911524,0.28526378279979,10
48,25,0.15,MVTC,0.369720002857093,0.293263537057715,0.277083547108331,10
48,25,0.15,MSLC,0.222872917154294,0.173027842779093,0.262953185282237,10
49,25,0.15,MVN,0.307476438969874,0.208091731047502,0.237694404336418,10
49,25,0.15,MVT,0.307476461262808,0.208091869535357,0.237694376262931,10
49,25,0.15,MSL,0.307505577425496,0.20830185565477,0.237638806758365,10
49,25,0.15,MVNC,0.36701247334899,0.25102034854409,0.286032580793594,10
49,25,0.15,MVTC,0.368450821441294,0.259787708984114,0.283301342070391,10
49,25,0.15,MSLC,0.333739784227374,0.21916661120016,0.267174697665617,10
50,25,0.15,MVN,0.356970199692399,0.322706009753997,0.254323205871447,10
50,25,0.15,MVT,0.356970389493345,0.322706695185322,0.254323798748933,10
50,25,0.15,MSL,0.357026395503109,0.322873746788043,0.254464691032234,10
50,25,0.15,MVNC,0.410012932464295,0.369705164460623,0.283526519574238,10
50,25,0.15,MVTC,0.411509942901082,0.379230949980849,0.289472573109831,10
50,25,0.15,MSLC,0.419316677103101,0.315428969215563,0.303981140670669,10
51,25,0.15,MVN,0.4549293053859,0.308020538824314,0.186613726154837,10
51,25,0.15,MVT,0.454929510926096,0.308020755609582,0.186613755021322,10
51,25,0.15,MSL,0.455089212154318,0.308197606741005,0.18664002183034,10
51,25,0.15,MVNC,0.529693618356998,0.357661730410789,0.215143738866918,10
51,25,0.15,MVTC,0.536779377701839,0.365927556776647,0.217166466287553,10
51,25,0.15,MSLC,0.426574065516201,0.340652751887521,0.394710892698621,10
52,25,0.15,MVN,0.411435031925395,0.274876910610898,0.167002849808534,10
52,25,0.15,MVT,0.411435315293663,0.274877151240111,0.167002933166512,10
52,25,0.15,MSL,0.410848172785822,0.274512994694313,0.166712952475079,10
52,25,0.15,MVNC,0.478041198410564,0.308849025782496,0.199128768734158,10
52,25,0.15,MVTC,0.483942977564107,0.312545862761723,0.201274369492158,10
52,25,0.15,MSLC,0.359506587967847,0.249658379796113,0.290314067571049,10
53,25,0.15,MVN,0.428815341654486,0.347556704499351,0.294388071744919,10
53,25,0.15,MVT,0.428818265964631,0.347561038078793,0.294392058277752,10
53,25,0.15,MSL,0.428886172648454,0.347662297323773,0.29448679152231,10
53,25,0.15,MVNC,0.502230142003957,0.394177051572872,0.331959247711771,10
53,25,0.15,MVTC,0.504850508866901,0.400004060460782,0.339575507676743,10
53,25,0.15,MSLC,0.470806403190849,0.350188848567942,0.325965994367383,10
54,25,0.15,MVN,0.406269893953251,0.29347260702295,0.201064425866683,10
54,25,0.15,MVT,0.406270813119107,0.293473396318816,0.20106499785851,10
54,25,0.15,MSL,0.406423144607251,0.293589136780894,0.201141308456313,10
54,25,0.15,MVNC,0.451309863547203,0.322970937328289,0.232739193468856,10
54,25,0.15,MVTC,0.464686200008037,0.335072900618041,0.24295464985971,10
54,25,0.15,MSLC,0.324492953893195,0.233901193362707,0.235712647113126,10
55,25,0.15,MVN,0.413635104204557,0.348712360985462,0.30266038616364,10
55,25,0.15,MVT,0.413635627914152,0.348712078596271,0.302660343652087,10
55,25,0.15,MSL,0.4144820068361,0.346483102529077,0.301622394092909,10
55,25,0.15,MVNC,0.468103922590736,0.39964038314073,0.345429378954702,10
55,25,0.15,MVTC,0.494114154114839,0.393842522980318,0.346980645828826,10
55,25,0.15,MSLC,0.39122509619417,0.313490392407689,0.337801401678001,10
56,25,0.15,MVN,0.378535956469693,0.310030221398713,0.236476178667593,10
56,25,0.15,MVT,0.378539196035334,0.310032683049432,0.236477378901107,10
56,25,0.15,MSL,0.378669416421242,0.310131598564129,0.236526629605767,10
56,25,0.15,MVNC,0.429492842778258,0.353022786058297,0.264996483863019,10
56,25,0.15,MVTC,0.451448740185327,0.370969308928782,0.275189899634606,10
56,25,0.15,MSLC,0.283919524979303,0.265756874819368,0.33767310960163,10
57,25,0.15,MVN,0.356763377048583,0.281398461096856,0.180657057517576,10
57,25,0.15,MVT,0.356762667919224,0.281398595517894,0.180657358445762,10
57,25,0.15,MSL,0.356669166923055,0.281470907219509,0.18075273461643,10
57,25,0.15,MVNC,0.426917380982689,0.323386483308362,0.212178714256473,10
57,25,0.15,MVTC,0.424703125206683,0.331773235065768,0.222134830960191,10
57,25,0.15,MSLC,0.430833805771322,0.270625855523368,0.340170987077048,10
58,25,0.15,MVN,0.352753149123349,0.308351449717621,0.22228205398138,10
58,25,0.15,MVT,0.352754232715959,0.308352980151278,0.222282789704348,10
58,25,0.15,MSL,0.352909337660604,0.308563314683186,0.222387017357414,10
58,25,0.15,MVNC,0.452386309505551,0.384910205875591,0.271839315599747,10
58,25,0.15,MVTC,0.448941450890856,0.389983585329932,0.271534705085092,10
58,25,0.15,MSLC,0.495875603667572,0.35708135813578,0.264855318130574,10
59,25,0.15,MVN,0.457985444185616,0.309386911925569,0.293866478187808,10
59,25,0.15,MVT,0.457985401807663,0.30938716320753,0.293868253778307,10
59,25,0.15,MSL,0.457981927869013,0.309403996455623,0.293989696561834,10
59,25,0.15,MVNC,0.553453257529489,0.370954337476,0.352237200703381,10
59,25,0.15,MVTC,0.548842627768835,0.366479365903513,0.361754654001107,10
59,25,0.15,MSLC,0.550252202285827,0.370978809649508,0.375339074501945,10
60,25,0.15,MVN,0.425312435814576,0.318470716978992,0.22713512135737,10
60,25,0.15,MVT,0.39880888364969,0.298204354546881,0.220891488751472,10
60,25,0.15,MSL,0.395711908505615,0.298748372093711,0.219435917458127,10
60,25,0.15,MVNC,0.49878061821077,0.373224904338644,0.260021651299046,10
60,25,0.15,MVTC,0.479576027840654,0.361749505823547,0.252924463669325,10
60,25,0.15,MSLC,0.329749303947864,0.254814566323787,0.176893450916648,10
61,25,0.15,MVN,0.405462033901659,0.3539891207904,0.258202942662023,10
61,25,0.15,MVT,0.405462398879966,0.353989423902063,0.258203279818844,10
61,25,0.15,MSL,0.40558882490573,0.354092368841322,0.258317448259636,10
61,25,0.15,MVNC,0.482951203859469,0.430892382901301,0.300267160315259,10
61,25,0.15,MVTC,0.486957376235266,0.437722507529632,0.305308517576635,10
61,25,0.15,MSLC,0.411055108624762,0.385755783516637,0.341670160054018,10
62,25,0.15,MVN,0.444571279883566,0.410516031443118,0.232257624053312,10
62,25,0.15,MVT,0.44572323228118,0.410644272432473,0.231751857660371,10
62,25,0.15,MSL,0.44449206945044,0.40957388509386,0.231243475534662,10
62,25,0.15,MVNC,0.536407498341185,0.461794682966973,0.277204614924078,10
62,25,0.15,MVTC,0.545791117703424,0.463639117510891,0.273309835719677,10
62,25,0.15,MSLC,0.436269660040511,0.353031404387202,0.28818822435719,10
63,25,0.15,MVN,0.358892263955002,0.240499365816825,0.216282273276543,10
63,25,0.15,MVT,0.358910177746876,0.240517384137751,0.21628647867442,10
63,25,0.15,MSL,0.359002529853436,0.240608834302868,0.216312845392498,10
63,25,0.15,MVNC,0.439639490343405,0.308281956151613,0.259739099834437,10
63,25,0.15,MVTC,0.431488313781087,0.310850716891045,0.254696261764223,10
63,25,0.15,MSLC,0.444378623892477,0.320929661589323,0.2427922936644,10
64,25,0.15,MVN,0.462440415615413,0.34756099485799,0.242631910070568,10
64,25,0.15,MVT,0.462443608528601,0.347565035664096,0.242634059396566,10
64,25,0.15,MSL,0.462732520369815,0.347919130556629,0.242822880404814,10
64,25,0.15,MVNC,0.536072366904777,0.3974720299596,0.284506314298316,10
64,25,0.15,MVTC,0.548069901343951,0.410590615561065,0.291479368737812,10
64,25,0.15,MSLC,0.496312324443056,0.370871471459222,0.333544909288589,10
65,25,0.15,MVN,0.362011499502855,0.325387485600872,0.226419028392195,10
65,25,0.15,MVT,0.362465223466179,0.325617655226937,0.226757329600164,10
65,25,0.15,MSL,0.362275455463977,0.32553167320032,0.226618957797898,10
65,25,0.15,MVNC,0.428439249729859,0.386981500061316,0.263238990727523,10
65,25,0.15,MVTC,0.442632158855871,0.384909052472963,0.272277690258792,10
65,25,0.15,MSLC,0.395189355349569,0.359039297933013,0.289124713601611,10
66,25,0.15,MVN,0.428148171034161,0.283572294391552,0.225359394910138,10
66,25,0.15,MVT,0.438737996542962,0.277926954751588,0.225602209370941,10
66,25,0.15,MSL,0.438927687331681,0.270984352509134,0.221205678058795,10
66,25,0.15,MVNC,0.495043146835386,0.350770024338719,0.265894614024829,10
66,25,0.15,MVTC,0.504106763592487,0.343256782677667,0.266882693120957,10
66,25,0.15,MSLC,0.418905903775283,0.311928540093887,0.346179191872232,10
67,25,0.15,MVN,0.424481745229989,0.285316563400066,0.18650410775124,10
67,25,0.15,MVT,0.42448466858313,0.285319819804653,0.186505929641332,10
67,25,0.15,MSL,0.424623484937995,0.285465857560548,0.186588073501203,10
67,25,0.15,MVNC,0.506607265070326,0.339937203381378,0.227067195372979,10
67,25,0.15,MVTC,0.503972764568752,0.345812794493287,0.229258019686289,10
67,25,0.15,MSLC,0.514689102750788,0.332083522009355,0.324130790102599,10
68,25,0.15,MVN,0.380941231411766,0.324987270299462,0.163001151573522,10
68,25,0.15,MVT,0.383009113077064,0.326399948627,0.163226071330054,10
68,25,0.15,MSL,0.381050579408392,0.324910898477273,0.162687724076168,10
68,25,0.15,MVNC,0.453573177556203,0.393834344721452,0.192842358881315,10
68,25,0.15,MVTC,0.467633633023447,0.405714262846703,0.192450466681146,10
68,25,0.15,MSLC,0.370213586667575,0.296548001972856,0.229638582249914,10
69,25,0.15,MVN,0.36014227445211,0.305977992863628,0.240021419090664,10
69,25,0.15,MVT,0.360142948327948,0.305978406784966,0.240021996563876,10
69,25,0.15,MSL,0.360292880088092,0.306072705931859,0.240149033075038,10
69,25,0.15,MVNC,0.398702017284782,0.336641851427999,0.269025466943661,10
69,25,0.15,MVTC,0.409460227899918,0.345205030422247,0.279468018832461,10
69,25,0.15,MSLC,0.311249655848025,0.322522023538371,0.294348487299229,10
70,25,0.15,MVN,0.505247519331724,0.317820307188412,0.202946061119144,10
70,25,0.15,MVT,0.505249321952584,0.317821401053767,0.202946490671682,10
