Rep,N,Crate,Model,LogLik,AIC,BIC,nu
32,100,0.05,MVN,-562.104918813146,1142.20983762629,1165.65636930018,4
32,100,0.05,MVT,-558.760678496995,1137.52135699399,1163.57305885387,4
32,100,0.05,MSL,-558.6993833530211,1137.39876670604,1163.45046856592,4
32,100,0.05,MVNC,-560.4303606357421,1138.86072127148,1162.30725294538,4
32,100,0.05,MVTC,-555.708268605263,1131.41653721053,1157.46823907041,4
32,100,0.05,MSLC,-555.937890014437,1131.87578002887,1157.92748188876,4
33,100,0.05,MVN,-551.972367998744,1121.9447359974902,1145.39126767138,4
33,100,0.05,MVT,-549.250543695686,1118.50108739137,1144.55278925125,4
33,100,0.05,MSL,-548.8754855468701,1117.7509710937402,1143.80267295362,4
33,100,0.05,MVNC,-550.257539866015,1118.51507973203,1141.96161140592,4
33,100,0.05,MVTC,-546.959276455887,1113.91855291177,1139.97025477165,4
33,100,0.05,MSLC,-541.64382624386,1103.28765248772,1129.3393543476,4
34,100,0.05,MVN,-569.9230836318329,1157.84616726367,1181.29269893756,4
34,100,0.05,MVT,-566.078000639126,1152.15600127825,1178.20770313813,4
34,100,0.05,MSL,-565.607410067782,1151.21482013556,1177.26652199545,4
34,100,0.05,MVNC,-569.113708802077,1156.22741760415,1179.67394927805,4
34,100,0.05,MVTC,-562.069162073564,1144.13832414713,1170.19002600701,4
34,100,0.05,MSLC,-560.988746857262,1141.97749371452,1168.02919557441,4
35,100,0.05,MVN,-551.788923403127,1121.57784680625,1145.02437848015,4
35,100,0.05,MVT,-547.68193167521,1115.36386335042,1141.4155652103,4
35,100,0.05,MSL,-547.110580182583,1114.22116036517,1140.27286222505,4
35,100,0.05,MVNC,-549.546532017008,1117.09306403402,1140.53959570791,4
35,100,0.05,MVTC,-544.765217790479,1109.53043558096,1135.58213744084,4
35,100,0.05,MSLC,-536.1624281916089,1092.32485638322,1118.3765582431,4
36,100,0.05,MVN,-536.161318016337,1090.32263603267,1113.76916770657,4
36,100,0.05,MVT,-536.161338857117,1092.32267771423,1118.37437957411,4
36,100,0.05,MSL,-536.179225455816,1092.35845091163,1118.41015277151,4
36,100,0.05,MVNC,-537.352973088429,1092.70594617686,1116.15247785075,4
36,100,0.05,MVTC,-536.964790466061,1093.92958093212,1119.981282792,4
36,100,0.05,MSLC,-533.9579347500098,1087.91586950002,1113.9675713599,4
37,100,0.05,MVN,-540.117253017066,1098.2345060341302,1121.68103770803,4
37,100,0.05,MVT,-539.493972245253,1098.98794449051,1125.03964635039,4
37,100,0.05,MSL,-539.43128098318,1098.86256196636,1124.91426382624,4
37,100,0.05,MVNC,-539.304172105308,1096.60834421062,1120.0548758845098,4
37,100,0.05,MVTC,-537.512268956822,1095.02453791364,1121.0762397735302,4
37,100,0.05,MSLC,-534.2306764915161,1088.46135298303,1114.51305484291,4
38,100,0.05,MVN,-562.7967510485701,1143.59350209714,1167.04003377103,4
38,100,0.05,MVT,-562.583476675895,1145.16695335179,1171.21865521167,4
38,100,0.05,MSL,-562.488464732679,1144.97692946536,1171.02863132524,4
38,100,0.05,MVNC,-562.315081641136,1142.63016328227,1166.07669495616,4
38,100,0.05,MVTC,-561.971744549889,1143.9434890997802,1169.99519095966,4
38,100,0.05,MSLC,-560.1343448525599,1140.26868970512,1166.320391565,4
39,100,0.05,MVN,-570.23509889354,1158.47019778708,1181.91672946097,4
39,100,0.05,MVT,-557.762572105362,1135.52514421072,1161.57684607061,4
39,100,0.05,MSL,-557.100877359049,1134.2017547181,1160.25345657798,4
39,100,0.05,MVNC,-567.23303487414,1152.46606974828,1175.91260142217,4
39,100,0.05,MVTC,-552.252358625621,1124.50471725124,1150.55641911112,4
39,100,0.05,MSLC,-550.098451239592,1120.1969024791804,1146.24860433906,4
40,100,0.05,MVN,-589.129418601222,1196.25883720244,1219.70536887634,4
40,100,0.05,MVT,-587.776487567045,1195.55297513409,1221.60467699397,4
40,100,0.05,MSL,-587.550393505383,1195.10078701077,1221.15248887065,4
40,100,0.05,MVNC,-583.402096915709,1184.80419383142,1208.25072550531,4
40,100,0.05,MVTC,-581.1883849131681,1182.37676982634,1208.4284716862198,4
40,100,0.05,MSLC,-578.542689113761,1177.08537822752,1203.1370800874,4
41,100,0.05,MVN,-554.571530288128,1127.1430605762598,1150.58959225015,4
41,100,0.05,MVT,-550.293374740112,1120.58674948022,1146.6384513401,4
41,100,0.05,MSL,-549.4040350921119,1118.80807018422,1144.85977204411,4
41,100,0.05,MVNC,-553.831626563442,1125.66325312688,1149.10978480078,4
41,100,0.05,MVTC,-548.1938139600891,1116.38762792018,1142.43932978006,4
41,100,0.05,MSLC,-546.525474404665,1113.05094880933,1139.10265066921,4
42,100,0.05,MVN,-552.641008720672,1123.28201744134,1146.72854911524,4
42,100,0.05,MVT,-552.641171304364,1125.28234260873,1151.3340444686098,4
42,100,0.05,MSL,-552.654675801892,1125.30935160378,1151.36105346366,4
42,100,0.05,MVNC,-551.6105655792769,1121.22113115855,1144.66766283245,4
42,100,0.05,MVTC,-551.554089405265,1123.10817881053,1149.15988067041,4
42,100,0.05,MSLC,-547.552945129302,1115.1058902586,1141.15759211849,4
43,100,0.05,MVN,-565.528887459535,1149.05777491907,1172.50430659296,4
43,100,0.05,MVT,-565.529572124816,1151.0591442496302,1177.1108461095098,4
43,100,0.05,MSL,-565.550053079085,1151.10010615817,1177.15180801805,4
43,100,0.05,MVNC,-565.4602164952021,1148.9204329903998,1172.3669646643,4
43,100,0.05,MVTC,-566.229782821018,1152.4595656420402,1178.51126750192,4
43,100,0.05,MSLC,-565.9467863345781,1151.89357266916,1177.94527452904,4
44,100,0.05,MVN,-592.108373424354,1202.21674684871,1225.6632785226,4
44,100,0.05,MVT,-591.565582119309,1203.13116423862,1229.1828660985,4
44,100,0.05,MSL,-591.773628732327,1203.54725746465,1229.59895932453,4
44,100,0.05,MVNC,-589.035998446672,1196.07199689334,1219.51852856724,4
44,100,0.05,MVTC,-588.224630378974,1196.44926075795,1222.50096261783,4
44,100,0.05,MSLC,-588.078420821284,1196.1568416425698,1222.20854350245,4
45,100,0.05,MVN,-526.114829578686,1070.22965915737,1093.67619083127,4
45,100,0.05,MVT,-525.850756102168,1071.70151220434,1097.75321406422,4
45,100,0.05,MSL,-525.705200076511,1071.41040015302,1097.4621020129,4
45,100,0.05,MVNC,-528.937350214174,1075.87470042835,1099.32123210224,4
45,100,0.05,MVTC,-527.947351842929,1075.89470368586,1101.9464055457402,4
45,100,0.05,MSLC,-525.184520684131,1070.3690413682598,1096.42074322814,4
46,100,0.05,MVN,-568.150477192078,1154.30095438416,1177.7474860580498,4
46,100,0.05,MVT,-566.577495412215,1153.15499082443,1179.20669268431,4
46,100,0.05,MSL,-566.3573307576349,1152.71466151527,1178.76636337515,4
46,100,0.05,MVNC,-565.243613379545,1148.48722675909,1171.93375843298,4
46,100,0.05,MVTC,-561.536210188339,1143.0724203766804,1169.12412223656,4
46,100,0.05,MSLC,-558.8574156619551,1137.71483132391,1163.76653318379,4
47,100,0.05,MVN,-528.733209477048,1075.4664189541,1098.91295062799,4
47,100,0.05,MVT,-528.716735102265,1077.43347020453,1103.48517206441,4
47,100,0.05,MSL,-528.622765205276,1077.24553041055,1103.2972322704302,4
47,100,0.05,MVNC,-529.282212881732,1076.56442576346,1100.0109574373598,4
47,100,0.05,MVTC,-531.3117121459,1082.6234242918,1108.6751261516804,4
47,100,0.05,MSLC,-527.1795762839901,1074.35915256798,1100.41085442786,4
48,100,0.05,MVN,-553.1800698578701,1124.3601397157402,1147.80667138963,4
48,100,0.05,MVT,-553.189979872445,1126.37995974489,1152.43166160477,4
48,100,0.05,MSL,-553.193242980125,1126.38648596025,1152.43818782013,4
48,100,0.05,MVNC,-550.7712773466629,1119.54255469333,1142.98908636722,4
48,100,0.05,MVTC,-550.59556038876,1121.19112077752,1147.2428226374,4
48,100,0.05,MSLC,-541.2530064078389,1102.5060128156802,1128.55771467556,4
49,100,0.05,MVN,-576.923687906292,1171.84737581258,1195.29390748648,4
49,100,0.05,MVT,-557.39578825267,1134.79157650534,1160.84327836522,4
49,100,0.05,MSL,-555.38002659994,1130.76005319988,1156.81175505976,4
49,100,0.05,MVNC,-577.026100773223,1172.05220154645,1195.49873322034,4
49,100,0.05,MVTC,-557.503741143118,1135.00748228624,1161.05918414612,4
49,100,0.05,MSLC,-558.919077648814,1137.83815529763,1163.8898571575098,4
50,100,0.05,MVN,-572.404737067519,1162.80947413504,1186.25600580893,4
50,100,0.05,MVT,-570.700878303729,1161.40175660746,1187.4534584673402,4
50,100,0.05,MSL,-570.588540732359,1161.1770814647198,1187.2287833246,4
50,100,0.05,MVNC,-570.275510603443,1158.55102120689,1181.99755288078,4
50,100,0.05,MVTC,-567.6573901260209,1155.31478025204,1181.3664821119196,4
50,100,0.05,MSLC,-563.529483179758,1147.05896635952,1173.1106682194,4
51,100,0.05,MVN,-555.085567556165,1128.17113511233,1151.6176667862198,4
51,100,0.05,MVT,-555.08600980856,1130.17201961712,1156.223721477,4
51,100,0.05,MSL,-555.104030544912,1130.20806108982,1156.2597629497,4
51,100,0.05,MVNC,-556.8382156099681,1131.67643121994,1155.1229628938302,4
51,100,0.05,MVTC,-557.875713781682,1135.75142756336,1161.80312942324,4
51,100,0.05,MSLC,-558.297891578308,1136.59578315662,1162.6474850165,4
52,100,0.05,MVN,-568.621019798818,1155.24203959764,1178.6885712715302,4
52,100,0.05,MVT,-554.516980186457,1129.03396037291,1155.0856622328,4
52,100,0.05,MSL,-552.353625215728,1124.70725043146,1150.75895229134,4
52,100,0.05,MVNC,-568.605037027747,1155.2100740554902,1178.65660572939,4
52,100,0.05,MVTC,-552.88989658874,1125.77979317748,1151.83149503736,4
52,100,0.05,MSLC,-551.653281157216,1123.30656231443,1149.35826417431,4
53,100,0.05,MVN,-554.356790123064,1126.71358024613,1150.16011192002,4
53,100,0.05,MVT,-554.355848494382,1128.71169698876,1154.76339884865,4
53,100,0.05,MSL,-554.364443676334,1128.72888735267,1154.78058921255,4
53,100,0.05,MVNC,-555.927593911892,1129.8551878237802,1153.30171949768,4
53,100,0.05,MVTC,-556.185604556242,1132.37120911248,1158.42291097236,4
53,100,0.05,MSLC,-557.503829218699,1135.0076584374,1161.05936029728,4
54,100,0.05,MVN,-553.317907520831,1124.63581504166,1148.08234671556,4
54,100,0.05,MVT,-551.320043467776,1122.64008693555,1148.69178879543,4
54,100,0.05,MSL,-551.1756020870512,1122.3512041741,1148.40290603398,4
54,100,0.05,MVNC,-554.1360708799231,1126.27214175985,1149.7186734337402,4
54,100,0.05,MVTC,-551.378501131542,1122.75700226308,1148.80870412296,4
54,100,0.05,MSLC,-546.965184086441,1113.9303681728802,1139.98207003276,4
55,100,0.05,MVN,-602.428131088381,1222.85626217676,1246.30279385065,4
55,100,0.05,MVT,-584.985597778452,1189.9711955569,1216.02289741678,4
55,100,0.05,MSL,-584.213096701514,1188.42619340303,1214.47789526291,4
55,100,0.05,MVNC,-597.8526833013717,1213.70536660274,1237.15189827664,4
55,100,0.05,MVTC,-579.107869189952,1178.2157383799,1204.26744023979,4
55,100,0.05,MSLC,-578.083909606868,1176.16781921374,1202.21952107362,4
56,100,0.05,MVN,-555.3145820434111,1128.62916408682,1152.07569576072,4
56,100,0.05,MVT,-553.222801392644,1126.44560278529,1152.49730464517,4
56,100,0.05,MSL,-552.5495949224099,1125.09918984482,1151.1508917047,4
56,100,0.05,MVNC,-554.3860025073529,1126.77200501471,1150.2185366886,4
56,100,0.05,MVTC,-551.792057351661,1123.5841147033198,1149.6358165632,4
56,100,0.05,MSLC,-549.854327679221,1119.7086553584402,1145.7603572183198,4
57,100,0.05,MVN,-557.394989594815,1132.7899791896302,1156.23651086352,4
57,100,0.05,MVT,-551.748079264779,1123.49615852956,1149.54786038944,4
57,100,0.05,MSL,-550.662087126439,1121.32417425288,1147.37587611276,4
57,100,0.05,MVNC,-559.13703820592,1136.27407641184,1159.7206080857302,4
57,100,0.05,MVTC,-553.335851145149,1126.6717022903,1152.7234041501802,4
57,100,0.05,MSLC,-553.021665464124,1126.04333092825,1152.09503278813,4
58,100,0.05,MVN,-576.074516805441,1170.1490336108802,1193.5955652847804,4
58,100,0.05,MVT,-574.921997960428,1169.84399592086,1195.89569778074,4
58,100,0.05,MSL,-575.282924798241,1170.56584959648,1196.61755145636,4
58,100,0.05,MVNC,-578.0755919044921,1174.15118380898,1197.5977154828802,4
58,100,0.05,MVTC,-576.454121731261,1172.90824346252,1198.9599453224,4
58,100,0.05,MSLC,-577.384952923328,1174.76990584666,1200.82160770654,4
59,100,0.05,MVN,-525.707708557832,1069.41541711566,1092.8619487895598,4
59,100,0.05,MVT,-525.572539646885,1071.14507929377,1097.19678115365,4
59,100,0.05,MSL,-525.666743565827,1071.33348713165,1097.38518899154,4
59,100,0.05,MVNC,-526.829722780122,1071.65944556024,1095.10597723414,4
59,100,0.05,MVTC,-525.8876967780719,1071.77539355614,1097.82709541603,4
59,100,0.05,MSLC,-523.352762477129,1066.70552495426,1092.75722681414,4
60,100,0.05,MVN,-555.031621051952,1128.0632421039,1151.5097737778,4
60,100,0.05,MVT,-553.692614197126,1127.38522839425,1153.4369302541302,4
60,100,0.05,MSL,-553.614321997933,1127.22864399587,1153.28034585575,4
60,100,0.05,MVNC,-551.739024963087,1121.47804992617,1144.9245816000698,4
60,100,0.05,MVTC,-550.3266577633091,1120.65331552662,1146.7050173865,4
60,100,0.05,MSLC,-549.2170416154239,1118.43408323085,1144.48578509073,4
61,100,0.05,MVN,-540.847015672787,1099.69403134557,1123.14056301947,4
61,100,0.05,MVT,-536.586679051777,1093.1733581035498,1119.22505996343,4
61,100,0.05,MSL,-534.915279177192,1089.83055835438,1115.88226021426,4
61,100,0.05,MVNC,-539.873915662447,1097.74783132489,1121.19436299879,4
61,100,0.05,MVTC,-534.747762726148,1089.4955254523,1115.54722731218,4
61,100,0.05,MSLC,-533.0427223075341,1086.08544461507,1112.13714647495,4
62,100,0.05,MVN,-543.903719382162,1105.8074387643198,1129.25397043822,4
62,100,0.05,MVT,-543.09656439102,1106.19312878204,1132.24483064192,4
62,100,0.05,MSL,-542.693877453126,1105.38775490625,1131.43945676613,4
62,100,0.05,MVNC,-541.286423392343,1100.57284678469,1124.01937845858,4
62,100,0.05,MVTC,-540.660766046922,1101.32153209384,1127.37323395372,4
62,100,0.05,MSLC,-534.8512055110331,1089.7024110220698,1115.75411288195,4
63,100,0.05,MVN,-570.0409663760598,1158.08193275212,1181.52846442601,4
63,100,0.05,MVT,-565.4686312099379,1150.93726241988,1176.98896427976,4
63,100,0.05,MSL,-564.588275495404,1149.17655099081,1175.22825285069,4
63,100,0.05,MVNC,-566.7908076425911,1151.58161528518,1175.02814695908,4
63,100,0.05,MVTC,-559.918044701003,1139.83608940201,1165.88779126189,4
63,100,0.05,MSLC,-556.0428254256432,1132.08565085129,1158.1373527111698,4
64,100,0.05,MVN,-567.113212918268,1152.22642583654,1175.6729575104305,4
64,100,0.05,MVT,-567.11326130125,1154.2265226025,1180.27822446238,4
64,100,0.05,MSL,-567.128465476504,1154.25693095301,1180.30863281289,4
64,100,0.05,MVNC,-565.3558431485881,1148.71168629718,1172.15821797107,4
64,100,0.05,MVTC,-565.7016077340261,1151.40321546805,1177.4549173279304,4
64,100,0.05,MSLC,-563.873652625563,1147.74730525113,1173.79900711101,4
65,100,0.05,MVN,-559.708010792218,1137.41602158444,1160.86255325833,4
65,100,0.05,MVT,-557.293379192016,1134.5867583840302,1160.63846024391,4
65,100,0.05,MSL,-556.515058472155,1133.03011694431,1159.08181880419,4
65,100,0.05,MVNC,-558.738570218863,1135.4771404377302,1158.92367211162,4
65,100,0.05,MVTC,-556.175188960148,1132.3503779203,1158.40207978018,4
65,100,0.05,MSLC,-554.0267559159649,1128.05351183193,1154.10521369181,4
66,100,0.05,MVN,-583.054731043776,1184.10946208755,1207.55599376144,4
66,100,0.05,MVT,-572.010045921935,1164.02009184387,1190.07179370375,4
66,100,0.05,MSL,-570.759001341387,1161.51800268277,1187.56970454266,4
66,100,0.05,MVNC,-579.188514407087,1176.37702881417,1199.82356048807,4
66,100,0.05,MVTC,-567.221209196439,1154.4424183928802,1180.49412025276,4
66,100,0.05,MSLC,-563.1142590353389,1146.22851807068,1172.28021993056,4
67,100,0.05,MVN,-586.428296794797,1190.85659358959,1214.30312526349,4
67,100,0.05,MVT,-582.818214633789,1185.63642926758,1211.68813112746,4
67,100,0.05,MSL,-582.138665876212,1184.27733175242,1210.32903361231,4
67,100,0.05,MVNC,-586.255771789606,1190.51154357921,1213.9580752531,4
67,100,0.05,MVTC,-581.952115688352,1183.9042313767,1209.95593323659,4
67,100,0.05,MSLC,-580.787997107195,1181.57599421439,1207.6276960742698,4
68,100,0.05,MVN,-561.298570961098,1140.5971419222,1164.04367359609,4
68,100,0.05,MVT,-559.637124089258,1139.27424817852,1165.3259500384,4
68,100,0.05,MSL,-559.438143467964,1138.87628693593,1164.9279887958098,4
68,100,0.05,MVNC,-559.587521151642,1137.17504230328,1160.62157397718,4
68,100,0.05,MVTC,-557.412558033711,1134.82511606742,1160.8768179273,4
68,100,0.05,MSLC,-556.814933312721,1133.6298666254402,1159.68156848532,4
69,100,0.05,MVN,-521.90763439226,1061.81526878452,1085.26180045841,4
69,100,0.05,MVT,-521.907735388613,1063.81547077723,1089.86717263711,4
69,100,0.05,MSL,-521.929725284831,1063.85945056966,1089.9111524295402,4
69,100,0.05,MVNC,-524.213033270437,1066.42606654087,1089.8725982147698,4
69,100,0.05,MVTC,-525.511877978686,1071.02375595737,1097.07545781725,4
69,100,0.05,MSLC,-526.974307384943,1073.94861476989,1100.00031662977,4
70,100,0.05,MVN,-569.872827544888,1157.74565508978,1181.19218676367,4
70,100,0.05,MVT,-569.806819628546,1159.61363925709,1185.66534111697,4
70,100,0.05,MSL,-569.847628021833,1159.6952560436698,1185.74695790355,4
70,100,0.05,MVNC,-571.484489534542,1160.96897906908,1184.41551074298,4
70,100,0.05,MVTC,-570.6150232694661,1161.23004653893,1187.28174839881,4
70,100,0.05,MSLC,-572.691107015428,1165.38221403086,1191.43391589074,4
71,100,0.05,MVN,-570.894104324278,1159.78820864856,1183.23474032245,4
71,100,0.05,MVT,-567.263659475179,1154.52731895036,1180.57902081024,4
71,100,0.05,MSL,-565.902002364931,1151.80400472986,1177.85570658974,4
71,100,0.05,MVNC,-569.470859718738,1156.94171943748,1180.38825111137,4
71,100,0.05,MVTC,-566.662849496368,1153.32569899274,1179.37740085262,4
71,100,0.05,MSLC,-562.781493635027,1145.56298727005,1171.61468912994,4
72,100,0.05,MVN,-535.74710554251,1089.49421108502,1112.94074275891,4
72,100,0.05,MVT,-535.7472035030651,1091.49440700613,1117.54610886601,4
72,100,0.05,MSL,-535.766478933024,1091.53295786605,1117.58465972593,4
72,100,0.05,MVNC,-534.0839852981829,1086.16797059637,1109.61450227026,4
72,100,0.05,MVTC,-536.474055245571,1092.94811049114,1118.99981235102,4
72,100,0.05,MSLC,-533.455586833314,1086.91117366663,1112.96287552651,4
73,100,0.05,MVN,-565.797819682189,1149.59563936438,1173.04217103827,4
73,100,0.05,MVT,-551.797805572967,1123.59561114593,1149.6473130058198,4
73,100,0.05,MSL,-551.734945817573,1123.46989163515,1149.52159349503,4
73,100,0.05,MVNC,-565.404307426986,1148.80861485397,1172.2551465278698,4
73,100,0.05,MVTC,-549.598030477773,1119.19606095555,1145.2477628154304,4
73,100,0.05,MSLC,-550.095499924413,1120.1909998488302,1146.24270170871,4
74,100,0.05,MVN,-562.335883615279,1142.67176723056,1166.11829890445,4
74,100,0.05,MVT,-554.2523067607959,1128.50461352159,1154.55631538147,4
74,100,0.05,MSL,-554.645099962676,1129.29019992535,1155.34190178523,4
74,100,0.05,MVNC,-561.21720783488,1140.43441566976,1163.88094734365,4
74,100,0.05,MVTC,-551.037151591081,1122.07430318216,1148.12600504204,4
74,100,0.05,MSLC,-551.173662853589,1122.34732570718,1148.39902756706,4
75,100,0.05,MVN,-523.542962137938,1065.0859242758802,1088.53245594977,4
75,100,0.05,MVT,-523.539817004597,1067.0796340091902,1093.13133586908,4
75,100,0.05,MSL,-523.551783768209,1067.10356753642,1093.1552693963,4
75,100,0.05,MVNC,-526.533961449862,1071.06792289972,1094.51445457362,4
75,100,0.05,MVTC,-528.017136312489,1076.03427262498,1102.08597448486,4
75,100,0.05,MSLC,-528.477352943675,1076.95470588735,1103.00640774723,4
76,100,0.05,MVN,-550.418378796092,1118.83675759218,1142.28328926608,4
76,100,0.05,MVT,-550.418391297611,1120.8367825952198,1146.8884844550998,4
76,100,0.05,MSL,-550.440868330109,1120.88173666022,1146.9334385201,4
76,100,0.05,MVNC,-548.3432369944901,1114.6864739889802,1138.13300566287,4
76,100,0.05,MVTC,-549.366372812201,1118.7327456244,1144.78444748428,4
76,100,0.05,MSLC,-547.503584959712,1115.0071699194198,1141.05887177931,4
77,100,0.05,MVN,-564.7559504592971,1147.51190091859,1170.95843259249,4
77,100,0.05,MVT,-560.782543008659,1141.56508601732,1167.6167878772,4
77,100,0.05,MSL,-560.483713894801,1140.9674277896002,1167.0191296494802,4
77,100,0.05,MVNC,-560.868299190098,1139.7365983802,1163.18313005409,4
77,100,0.05,MVTC,-554.180798718691,1128.3615974373802,1154.41329929726,4
77,100,0.05,MSLC,-551.782818042431,1123.56563608486,1149.61733794474,4
78,100,0.05,MVN,-549.707193402603,1117.41438680521,1140.8609184791,4
78,100,0.05,MVT,-549.518162027707,1119.03632405541,1145.08802591529,4
78,100,0.05,MSL,-549.537294176599,1119.0745883532002,1145.1262902130802,4
78,100,0.05,MVNC,-548.493381277739,1114.98676255548,1138.43329422937,4
78,100,0.05,MVTC,-548.144898609984,1116.2897972199698,1142.34149907985,4
78,100,0.05,MSLC,-546.292861644326,1112.58572328865,1138.6374251485304,4
79,100,0.05,MVN,-573.486486143503,1164.97297228701,1188.4195039609,4
79,100,0.05,MVT,-572.5396537389689,1165.07930747794,1191.13100933782,4
79,100,0.05,MSL,-572.80240404759,1165.60480809518,1191.65650995506,4
79,100,0.05,MVNC,-574.294309015896,1166.58861803179,1190.0351497056802,4
79,100,0.05,MVTC,-570.361565692828,1160.72313138566,1186.77483324554,4
79,100,0.05,MSLC,-571.130600186499,1162.261200373,1188.31290223288,4
80,100,0.05,MVN,-550.073111389888,1118.14622277978,1141.5927544536698,4
80,100,0.05,MVT,-549.487159513272,1118.97431902654,1145.0260208864302,4
80,100,0.05,MSL,-549.090280425159,1118.18056085032,1144.2322627102,4
80,100,0.05,MVNC,-549.03871192843,1116.07742385686,1139.52395553075,4
80,100,0.05,MVTC,-547.9955874599971,1115.99117491999,1142.04287677987,4
80,100,0.05,MSLC,-547.3277484526529,1114.65549690531,1140.70719876519,4
81,100,0.05,MVN,-574.100218369136,1166.20043673827,1189.64696841216,4
81,100,0.05,MVT,-559.74827247824,1139.49654495648,1165.54824681636,4
81,100,0.05,MSL,-558.418226237428,1136.83645247486,1162.88815433474,4
81,100,0.05,MVNC,-570.110893007307,1158.22178601461,1181.66831768851,4
81,100,0.05,MVTC,-554.678094455037,1129.35618891007,1155.40789076996,4
81,100,0.05,MSLC,-550.232182918527,1120.46436583705,1146.51606769693,4
82,100,0.05,MVN,-596.783962526144,1211.56792505229,1235.01445672618,4
82,100,0.05,MVT,-581.235177757157,1182.47035551431,1208.52205737419,4
82,100,0.05,MSL,-579.502793074439,1179.00558614888,1205.05728800876,4
82,100,0.05,MVNC,-591.514749905127,1201.02949981025,1224.47603148415,4
82,100,0.05,MVTC,-574.863671019966,1169.72734203993,1195.77904389981,4
82,100,0.05,MSLC,-570.91197841457,1161.82395682914,1187.87565868902,4
83,100,0.05,MVN,-566.946515535558,1151.89303107112,1175.33956274501,4
83,100,0.05,MVT,-551.345311097503,1122.69062219501,1148.74232405489,4
83,100,0.05,MSL,-550.243907421419,1120.48781484284,1146.53951670272,4
83,100,0.05,MVNC,-567.291618603276,1152.58323720655,1176.02976888045,4
83,100,0.05,MVTC,-551.664871731349,1123.3297434627,1149.38144532258,4
83,100,0.05,MSLC,-546.802377652682,1113.60475530536,1139.65645716524,4
84,100,0.05,MVN,-529.435571893244,1076.87114378649,1100.31767546038,4
84,100,0.05,MVT,-524.70593957396,1069.41187914792,1095.4635810078,4
84,100,0.05,MSL,-523.088751891797,1066.17750378359,1092.22920564347,4
84,100,0.05,MVNC,-529.710826324978,1077.42165264996,1100.86818432385,4
84,100,0.05,MVTC,-524.2982102011,1068.5964204022,1094.64812226208,4
84,100,0.05,MSLC,-523.654954484814,1067.30990896963,1093.36161082951,4
85,100,0.05,MVN,-556.95104903252,1131.90209806504,1155.34862973893,4
85,100,0.05,MVT,-546.936052190461,1113.87210438092,1139.9238062408,4
85,100,0.05,MSL,-545.545725188536,1111.09145037707,1137.14315223695,4
85,100,0.05,MVNC,-556.710790756862,1131.42158151372,1154.86811318762,4
85,100,0.05,MVTC,-546.163090601989,1112.32618120398,1138.37788306386,4
85,100,0.05,MSLC,-546.02577118325,1112.0515423665,1138.10324422638,4
86,100,0.05,MVN,-531.384444915386,1080.76888983077,1104.21542150466,4
86,100,0.05,MVT,-526.499765629831,1072.99953125966,1099.05123311954,4
86,100,0.05,MSL,-526.233724499279,1072.46744899856,1098.51915085844,4
86,100,0.05,MVNC,-531.836264744896,1081.67252948979,1105.11906116368,4
86,100,0.05,MVTC,-524.378165999958,1068.75633199992,1094.8080338598,4
86,100,0.05,MSLC,-525.034462359082,1070.06892471816,1096.12062657805,4
87,100,0.05,MVN,-549.44848621761,1116.89697243522,1140.34350410911,4
87,100,0.05,MVT,-549.449061432358,1118.89812286472,1144.9498247246,4
87,100,0.05,MSL,-549.466922688772,1118.93384537754,1144.98554723743,4
87,100,0.05,MVNC,-551.802474169766,1121.60494833953,1145.05148001343,4
87,100,0.05,MVTC,-552.942875670604,1125.88575134121,1151.93745320109,4
87,100,0.05,MSLC,-551.768941784413,1123.53788356883,1149.58958542871,4
88,100,0.05,MVN,-560.710633612489,1139.42126722498,1162.86779889887,4
88,100,0.05,MVT,-557.603600959402,1135.2072019188,1161.25890377868,4
88,100,0.05,MSL,-556.566940412919,1133.13388082584,1159.18558268572,4
88,100,0.05,MVNC,-560.824703551977,1139.64940710395,1163.09593877785,4
88,100,0.05,MVTC,-554.810049658844,1129.62009931769,1155.67180117757,4
88,100,0.05,MSLC,-551.556381621327,1123.11276324265,1149.16446510254,4
89,100,0.05,MVN,-562.913473377503,1143.82694675501,1167.2734784289,4
89,100,0.05,MVT,-559.366471677764,1138.73294335553,1164.78464521541,4
89,100,0.05,MSL,-559.633502552926,1139.26700510585,1165.31870696573,4
89,100,0.05,MVNC,-564.364773013267,1146.72954602653,1170.17607770043,4
89,100,0.05,MVTC,-558.176619282504,1136.35323856501,1162.40494042489,4
89,100,0.05,MSLC,-559.364641597449,1138.7292831949,1164.78098505478,4
90,100,0.05,MVN,-549.0401058329,1116.0802116658,1139.52674333969,4
90,100,0.05,MVT,-538.218479487272,1096.43695897454,1122.48866083442,4
90,100,0.05,MSL,-538.477989179067,1096.95597835813,1123.00768021801,4
90,100,0.05,MVNC,-548.14630392957,1114.29260785914,1137.73913953303,4
90,100,0.05,MVTC,-535.765683403004,1091.53136680601,1117.58306866589,4
90,100,0.05,MSLC,-537.107107398448,1094.2142147969,1120.26591665678,4
91,100,0.05,MVN,-583.210306113718,1184.42061222744,1207.86714390133,4
91,100,0.05,MVT,-566.767644582841,1153.53528916568,1179.58699102556,4
91,100,0.05,MSL,-564.419473519581,1148.83894703916,1174.89064889904,4
91,100,0.05,MVNC,-578.941523958551,1175.8830479171,1199.32957959099,4
91,100,0.05,MVTC,-562.738997469711,1145.47799493942,1171.5296967993,4
