Rep,N,Crate,Model,run_sec,nu
23,100,0.0,MSLC,0.0,4
24,100,0.0,MVN,0.0,4
24,100,0.0,MVT,0.0199999999999996,4
24,100,0.0,MSL,0.0099999999999997,4
24,100,0.0,MVNC,0.0,4
24,100,0.0,MVTC,0.0200000000000014,4
24,100,0.0,MSLC,0.0099999999999997,4
25,100,0.0,MVN,0.0199999999999996,4
25,100,0.0,MVT,0.0099999999999997,4
25,100,0.0,MSL,0.0,4
25,100,0.0,MVNC,0.0,4
25,100,0.0,MVTC,0.0200000000000014,4
25,100,0.0,MSLC,0.0199999999999996,4
26,100,0.0,MVN,0.0199999999999996,4
26,100,0.0,MVT,0.0100000000000016,4
26,100,0.0,MSL,0.0399999999999991,4
26,100,0.0,MVNC,0.0,4
26,100,0.0,MVTC,0.0299999999999994,4
26,100,0.0,MSLC,0.0199999999999996,4
27,100,0.0,MVN,0.0,4
27,100,0.0,MVT,0.0099999999999997,4
27,100,0.0,MSL,0.0199999999999996,4
27,100,0.0,MVNC,0.0,4
27,100,0.0,MVTC,0.0099999999999997,4
27,100,0.0,MSLC,0.0200000000000014,4
28,100,0.0,MVN,0.0,4
28,100,0.0,MVT,0.0,4
28,100,0.0,MSL,0.0299999999999994,4
28,100,0.0,MVNC,0.0,4
28,100,0.0,MVTC,0.0199999999999996,4
28,100,0.0,MSLC,0.0200000000000014,4
29,100,0.0,MVN,0.0,4
29,100,0.0,MVT,0.0100000000000016,4
29,100,0.0,MSL,0.0299999999999994,4
29,100,0.0,MVNC,0.0,4
29,100,0.0,MVTC,0.0199999999999996,4
29,100,0.0,MSLC,0.0,4
30,100,0.0,MVN,0.0,4
30,100,0.0,MVT,0.0099999999999997,4
30,100,0.0,MSL,0.0299999999999994,4
30,100,0.0,MVNC,0.0,4
30,100,0.0,MVTC,0.0099999999999997,4
30,100,0.0,MSLC,0.0,4
31,100,0.0,MVN,0.0,4
31,100,0.0,MVT,0.0099999999999997,4
31,100,0.0,MSL,0.0199999999999996,4
31,100,0.0,MVNC,0.0,4
31,100,0.0,MVTC,0.0099999999999997,4
31,100,0.0,MSLC,0.0199999999999996,4
32,100,0.0,MVN,0.0,4
32,100,0.0,MVT,0.0,4
32,100,0.0,MSL,0.0199999999999996,4
32,100,0.0,MVNC,0.0,4
32,100,0.0,MVTC,0.0100000000000016,4
32,100,0.0,MSLC,0.0099999999999997,4
33,100,0.0,MVN,0.0,4
33,100,0.0,MVT,0.0,4
33,100,0.0,MSL,0.0399999999999991,4
33,100,0.0,MVNC,0.0,4
33,100,0.0,MVTC,0.0199999999999996,4
33,100,0.0,MSLC,0.0099999999999997,4
34,100,0.0,MVN,0.0,4
34,100,0.0,MVT,0.0099999999999997,4
34,100,0.0,MSL,0.0200000000000014,4
34,100,0.0,MVNC,0.0,4
34,100,0.0,MVTC,0.0299999999999994,4
34,100,0.0,MSLC,0.0199999999999996,4
35,100,0.0,MVN,0.0,4
35,100,0.0,MVT,0.0099999999999997,4
35,100,0.0,MSL,0.0200000000000014,4
35,100,0.0,MVNC,0.0,4
35,100,0.0,MVTC,0.0299999999999994,4
35,100,0.0,MSLC,0.0199999999999996,4
36,100,0.0,MVN,0.0,4
36,100,0.0,MVT,0.0199999999999996,4
36,100,0.0,MSL,0.0100000000000016,4
36,100,0.0,MVNC,0.0,4
36,100,0.0,MVTC,0.0099999999999997,4
36,100,0.0,MSLC,0.0,4
37,100,0.0,MVN,0.0,4
37,100,0.0,MVT,0.0200000000000014,4
37,100,0.0,MSL,0.0099999999999997,4
37,100,0.0,MVNC,0.0,4
37,100,0.0,MVTC,0.0199999999999996,4
37,100,0.0,MSLC,0.0099999999999997,4
38,100,0.0,MVN,0.0,4
38,100,0.0,MVT,0.0200000000000014,4
38,100,0.0,MSL,0.0299999999999994,4
38,100,0.0,MVNC,0.0,4
38,100,0.0,MVTC,0.0299999999999994,4
38,100,0.0,MSLC,0.0099999999999997,4
39,100,0.0,MVN,0.0,4
39,100,0.0,MVT,0.0,4
39,100,0.0,MSL,0.0300000000000011,4
39,100,0.0,MVNC,0.0,4
39,100,0.0,MVTC,0.0099999999999997,4
39,100,0.0,MSLC,0.0,4
40,100,0.0,MVN,0.0,4
40,100,0.0,MVT,0.0200000000000014,4
40,100,0.0,MSL,0.0299999999999994,4
40,100,0.0,MVNC,0.0,4
40,100,0.0,MVTC,0.0299999999999994,4
40,100,0.0,MSLC,0.0099999999999997,4
41,100,0.0,MVN,0.0,4
41,100,0.0,MVT,0.0200000000000014,4
41,100,0.0,MSL,0.0199999999999996,4
41,100,0.0,MVNC,0.0,4
41,100,0.0,MVTC,0.0299999999999994,4
41,100,0.0,MSLC,0.0099999999999997,4
42,100,0.0,MVN,0.0,4
42,100,0.0,MVT,0.0100000000000016,4
42,100,0.0,MSL,0.0199999999999996,4
42,100,0.0,MVNC,0.0,4
42,100,0.0,MVTC,0.0199999999999996,4
42,100,0.0,MSLC,0.0199999999999996,4
43,100,0.0,MVN,0.0,4
43,100,0.0,MVT,0.0300000000000011,4
43,100,0.0,MSL,0.0299999999999994,4
43,100,0.0,MVNC,0.0,4
43,100,0.0,MVTC,0.0299999999999994,4
43,100,0.0,MSLC,0.0199999999999996,4
44,100,0.0,MVN,0.0,4
44,100,0.0,MVT,0.0099999999999997,4
44,100,0.0,MSL,0.0200000000000014,4
44,100,0.0,MVNC,0.0,4
44,100,0.0,MVTC,0.0099999999999997,4
44,100,0.0,MSLC,0.0199999999999996,4
45,100,0.0,MVN,0.0,4
45,100,0.0,MVT,0.0099999999999997,4
45,100,0.0,MSL,0.0700000000000003,4
45,100,0.0,MVNC,0.0,4
45,100,0.0,MVTC,0.0300000000000011,4
45,100,0.0,MSLC,0.0199999999999996,4
46,100,0.0,MVN,0.0,4
46,100,0.0,MVT,0.0199999999999996,4
46,100,0.0,MSL,0.0099999999999997,4
46,100,0.0,MVNC,0.0,4
46,100,0.0,MVTC,0.0400000000000009,4
46,100,0.0,MSLC,0.0099999999999997,4
47,100,0.0,MVN,0.0,4
47,100,0.0,MVT,0.0299999999999994,4
47,100,0.0,MSL,0.0099999999999997,4
47,100,0.0,MVNC,0.0,4
47,100,0.0,MVTC,0.0100000000000016,4
47,100,0.0,MSLC,0.0,4
48,100,0.0,MVN,0.0,4
48,100,0.0,MVT,0.0199999999999996,4
48,100,0.0,MSL,0.0199999999999996,4
48,100,0.0,MVNC,0.0,4
48,100,0.0,MVTC,0.0299999999999994,4
48,100,0.0,MSLC,0.0099999999999997,4
49,100,0.0,MVN,0.0,4
49,100,0.0,MVT,0.0199999999999996,4
49,100,0.0,MSL,0.0300000000000011,4
49,100,0.0,MVNC,0.0099999999999997,4
49,100,0.0,MVTC,0.0400000000000009,4
49,100,0.0,MSLC,0.0,4
50,100,0.0,MVN,0.0,4
50,100,0.0,MVT,0.0300000000000011,4
50,100,0.0,MSL,0.0399999999999991,4
50,100,0.0,MVNC,0.0,4
50,100,0.0,MVTC,0.0299999999999994,4
50,100,0.0,MSLC,0.0,4
51,100,0.0,MVN,0.0,4
51,100,0.0,MVT,0.0200000000000014,4
51,100,0.0,MSL,0.0299999999999994,4
51,100,0.0,MVNC,0.0,4
51,100,0.0,MVTC,0.0099999999999997,4
51,100,0.0,MSLC,0.0099999999999997,4
52,100,0.0,MVN,0.0,4
52,100,0.0,MVT,0.0099999999999997,4
52,100,0.0,MSL,0.0200000000000014,4
52,100,0.0,MVNC,0.0,4
52,100,0.0,MVTC,0.0199999999999996,4
52,100,0.0,MSLC,0.0199999999999996,4
53,100,0.0,MVN,0.0,4
53,100,0.0,MVT,0.0,4
53,100,0.0,MSL,0.0100000000000016,4
53,100,0.0,MVNC,0.0,4
53,100,0.0,MVTC,0.0299999999999994,4
53,100,0.0,MSLC,0.0199999999999996,4
54,100,0.0,MVN,0.0,4
54,100,0.0,MVT,0.0200000000000014,4
54,100,0.0,MSL,0.0099999999999997,4
54,100,0.0,MVNC,0.0,4
54,100,0.0,MVTC,0.0299999999999994,4
54,100,0.0,MSLC,0.0099999999999997,4
55,100,0.0,MVN,0.0,4
55,100,0.0,MVT,0.0200000000000014,4
55,100,0.0,MSL,0.0199999999999996,4
55,100,0.0,MVNC,0.0,4
55,100,0.0,MVTC,0.0299999999999994,4
55,100,0.0,MSLC,0.0099999999999997,4
56,100,0.0,MVN,0.0,4
56,100,0.0,MVT,0.0100000000000016,4
56,100,0.0,MSL,0.0199999999999996,4
56,100,0.0,MVNC,0.0,4
56,100,0.0,MVTC,0.0299999999999994,4
56,100,0.0,MSLC,0.0,4
57,100,0.0,MVN,0.0,4
57,100,0.0,MVT,0.0,4
57,100,0.0,MSL,0.0199999999999996,4
57,100,0.0,MVNC,0.0,4
57,100,0.0,MVTC,0.0200000000000014,4
57,100,0.0,MSLC,0.0099999999999997,4
58,100,0.0,MVN,0.0,4
58,100,0.0,MVT,0.0199999999999996,4
58,100,0.0,MSL,0.0299999999999994,4
58,100,0.0,MVNC,0.0,4
58,100,0.0,MVTC,0.0299999999999994,4
58,100,0.0,MSLC,0.0,4
59,100,0.0,MVN,0.0,4
59,100,0.0,MVT,0.0,4
59,100,0.0,MSL,0.0,4
59,100,0.0,MVNC,0.0,4
59,100,0.0,MVTC,0.0100000000000016,4
59,100,0.0,MSLC,0.0199999999999996,4
60,100,0.0,MVN,0.0,4
60,100,0.0,MVT,0.0,4
60,100,0.0,MSL,0.0199999999999996,4
60,100,0.0,MVNC,0.0199999999999996,4
60,100,0.0,MVTC,0.0300000000000011,4
60,100,0.0,MSLC,0.0,4
61,100,0.0,MVN,0.0099999999999997,4
61,100,0.0,MVT,0.0,4
61,100,0.0,MSL,0.0,4
61,100,0.0,MVNC,0.0,4
61,100,0.0,MVTC,0.0199999999999996,4
61,100,0.0,MSLC,0.0199999999999996,4
62,100,0.0,MVN,0.0,4
62,100,0.0,MVT,0.0199999999999996,4
62,100,0.0,MSL,0.0099999999999997,4
62,100,0.0,MVNC,0.0,4
62,100,0.0,MVTC,0.0300000000000011,4
62,100,0.0,MSLC,0.0099999999999997,4
63,100,0.0,MVN,0.0,4
63,100,0.0,MVT,0.0099999999999997,4
63,100,0.0,MSL,0.0699999999999985,4
63,100,0.0,MVNC,0.0,4
63,100,0.0,MVTC,0.0299999999999994,4
63,100,0.0,MSLC,0.0200000000000014,4
64,100,0.0,MVN,0.0,4
64,100,0.0,MVT,0.0199999999999996,4
64,100,0.0,MSL,0.0099999999999997,4
64,100,0.0,MVNC,0.0200000000000014,4
64,100,0.0,MVTC,0.0099999999999997,4
64,100,0.0,MSLC,0.0,4
65,100,0.0,MVN,0.0,4
65,100,0.0,MVT,0.0199999999999996,4
65,100,0.0,MSL,0.0299999999999994,4
65,100,0.0,MVNC,0.0,4
65,100,0.0,MVTC,0.0399999999999991,4
65,100,0.0,MSLC,0.0100000000000016,4
66,100,0.0,MVN,0.0,4
66,100,0.0,MVT,0.0099999999999997,4
66,100,0.0,MSL,0.0199999999999996,4
66,100,0.0,MVNC,0.0,4
66,100,0.0,MVTC,0.0199999999999996,4
66,100,0.0,MSLC,0.0200000000000014,4
67,100,0.0,MVN,0.0199999999999996,4
67,100,0.0,MVT,0.0200000000000014,4
67,100,0.0,MSL,0.0099999999999997,4
67,100,0.0,MVNC,0.0,4
67,100,0.0,MVTC,0.0199999999999996,4
67,100,0.0,MSLC,0.0,4
68,100,0.0,MVN,0.0,4
68,100,0.0,MVT,0.0300000000000011,4
68,100,0.0,MSL,0.0299999999999994,4
68,100,0.0,MVNC,0.0199999999999996,4
68,100,0.0,MVTC,0.0100000000000016,4
68,100,0.0,MSLC,0.0,4
69,100,0.0,MVN,0.0,4
69,100,0.0,MVT,0.0199999999999996,4
69,100,0.0,MSL,0.009999999999998,4
69,100,0.0,MVNC,0.0,4
69,100,0.0,MVTC,0.0300000000000011,4
69,100,0.0,MSLC,0.0100000000000016,4
70,100,0.0,MVN,0.0,4
70,100,0.0,MVT,0.0199999999999996,4
70,100,0.0,MSL,0.0199999999999996,4
70,100,0.0,MVNC,0.0,4
70,100,0.0,MVTC,0.0300000000000011,4
70,100,0.0,MSLC,0.009999999999998,4
71,100,0.0,MVN,0.0,4
71,100,0.0,MVT,0.0100000000000016,4
71,100,0.0,MSL,0.0700000000000003,4
71,100,0.0,MVNC,0.0,4
71,100,0.0,MVTC,0.0300000000000011,4
71,100,0.0,MSLC,0.0199999999999996,4
72,100,0.0,MVN,0.0,4
72,100,0.0,MVT,0.0100000000000016,4
72,100,0.0,MSL,0.0199999999999996,4
72,100,0.0,MVNC,0.0,4
72,100,0.0,MVTC,0.0299999999999976,4
72,100,0.0,MSLC,0.0199999999999996,4
73,100,0.0,MVN,0.0,4
73,100,0.0,MVT,0.009999999999998,4
73,100,0.0,MSL,0.0200000000000031,4
73,100,0.0,MVNC,0.0,4
73,100,0.0,MVTC,0.0300000000000011,4
73,100,0.0,MSLC,0.0199999999999996,4
74,100,0.0,MVN,0.0,4
74,100,0.0,MVT,0.0100000000000016,4
74,100,0.0,MSL,0.0199999999999996,4
74,100,0.0,MVNC,0.0199999999999996,4
74,100,0.0,MVTC,0.009999999999998,4
74,100,0.0,MSLC,0.0,4
75,100,0.0,MVN,0.0,4
75,100,0.0,MVT,0.0199999999999996,4
75,100,0.0,MSL,0.0300000000000011,4
75,100,0.0,MVNC,0.0,4
75,100,0.0,MVTC,0.0199999999999996,4
75,100,0.0,MSLC,0.0100000000000016,4
76,100,0.0,MVN,0.0,4
76,100,0.0,MVT,0.0200000000000031,4
76,100,0.0,MSL,0.009999999999998,4
76,100,0.0,MVNC,0.0,4
76,100,0.0,MVTC,0.0100000000000016,4
76,100,0.0,MSLC,0.0,4
77,100,0.0,MVN,0.0,4
77,100,0.0,MVT,0.0,4
77,100,0.0,MSL,0.0500000000000007,4
77,100,0.0,MVNC,0.009999999999998,4
77,100,0.0,MVTC,0.0,4
77,100,0.0,MSLC,0.0199999999999996,4
78,100,0.0,MVN,0.0,4
78,100,0.0,MVT,0.0,4
78,100,0.0,MSL,0.0,4
78,100,0.0,MVNC,0.0,4
78,100,0.0,MVTC,0.0100000000000016,4
78,100,0.0,MSLC,0.0100000000000016,4
79,100,0.0,MVN,0.0,4
79,100,0.0,MVT,0.0199999999999996,4
79,100,0.0,MSL,0.0199999999999996,4
79,100,0.0,MVNC,0.0,4
79,100,0.0,MVTC,0.0200000000000031,4
79,100,0.0,MSLC,0.009999999999998,4
80,100,0.0,MVN,0.0,4
80,100,0.0,MVT,0.0199999999999996,4
80,100,0.0,MSL,0.009999999999998,4
80,100,0.0,MVNC,0.0,4
80,100,0.0,MVTC,0.0199999999999996,4
80,100,0.0,MSLC,0.0100000000000016,4
81,100,0.0,MVN,0.0,4
81,100,0.0,MVT,0.0,4
81,100,0.0,MSL,0.0199999999999996,4
81,100,0.0,MVNC,0.0,4
81,100,0.0,MVTC,0.0299999999999976,4
81,100,0.0,MSLC,0.0100000000000016,4
82,100,0.0,MVN,0.0,4
82,100,0.0,MVT,0.0300000000000011,4
82,100,0.0,MSL,0.0300000000000011,4
82,100,0.0,MVNC,0.0,4
82,100,0.0,MVTC,0.0199999999999996,4
82,100,0.0,MSLC,0.0,4
83,100,0.0,MVN,0.009999999999998,4
83,100,0.0,MVT,0.0,4
83,100,0.0,MSL,0.0200000000000031,4
83,100,0.0,MVNC,0.0,4
83,100,0.0,MVTC,0.0199999999999996,4
83,100,0.0,MSLC,0.0199999999999996,4
84,100,0.0,MVN,0.0,4
84,100,0.0,MVT,0.0100000000000016,4
84,100,0.0,MSL,0.0199999999999996,4
84,100,0.0,MVNC,0.0,4
84,100,0.0,MVTC,0.009999999999998,4
84,100,0.0,MSLC,0.0,4
85,100,0.0,MVN,0.0,4
85,100,0.0,MVT,0.0100000000000016,4
85,100,0.0,MSL,0.0199999999999996,4
85,100,0.0,MVNC,0.0,4
85,100,0.0,MVTC,0.0300000000000011,4
85,100,0.0,MSLC,0.0199999999999996,4
86,100,0.0,MVN,0.0,4
86,100,0.0,MVT,0.009999999999998,4
86,100,0.0,MSL,0.0199999999999996,4
86,100,0.0,MVNC,0.0,4
86,100,0.0,MVTC,0.009999999999998,4
86,100,0.0,MSLC,0.0,4
87,100,0.0,MVN,0.0,4
87,100,0.0,MVT,0.0199999999999996,4
87,100,0.0,MSL,0.0300000000000011,4
87,100,0.0,MVNC,0.0,4
87,100,0.0,MVTC,0.0300000000000011,4
87,100,0.0,MSLC,0.0199999999999996,4
88,100,0.0,MVN,0.0,4
88,100,0.0,MVT,0.0100000000000016,4
88,100,0.0,MSL,0.009999999999998,4
88,100,0.0,MVNC,0.0,4
88,100,0.0,MVTC,0.0100000000000016,4
88,100,0.0,MSLC,0.0,4
89,100,0.0,MVN,0.0,4
89,100,0.0,MVT,0.0199999999999996,4
89,100,0.0,MSL,0.0,4
89,100,0.0,MVNC,0.0,4
89,100,0.0,MVTC,0.0300000000000011,4
89,100,0.0,MSLC,0.009999999999998,4
90,100,0.0,MVN,0.0,4
90,100,0.0,MVT,0.0799999999999983,4
90,100,0.0,MSL,0.0300000000000011,4
90,100,0.0,MVNC,0.0,4
90,100,0.0,MVTC,0.0199999999999996,4
90,100,0.0,MSLC,0.0199999999999996,4
91,100,0.0,MVN,0.0,4
91,100,0.0,MVT,0.0,4
91,100,0.0,MSL,0.0300000000000011,4
91,100,0.0,MVNC,0.0,4
91,100,0.0,MVTC,0.0299999999999976,4
91,100,0.0,MSLC,0.0,4
92,100,0.0,MVN,0.0,4
92,100,0.0,MVT,0.0300000000000011,4
92,100,0.0,MSL,0.0300000000000011,4
92,100,0.0,MVNC,0.0,4
92,100,0.0,MVTC,0.0300000000000011,4
92,100,0.0,MSLC,0.0199999999999996,4
93,100,0.0,MVN,0.0,4
93,100,0.0,MVT,0.0199999999999996,4
93,100,0.0,MSL,0.0299999999999976,4
93,100,0.0,MVNC,0.0,4
93,100,0.0,MVTC,0.0300000000000011,4
93,100,0.0,MSLC,0.0100000000000016,4
94,100,0.0,MVN,0.0,4
94,100,0.0,MVT,0.0199999999999996,4
94,100,0.0,MSL,0.0199999999999996,4
94,100,0.0,MVNC,0.0,4
94,100,0.0,MVTC,0.0200000000000031,4
94,100,0.0,MSLC,0.0,4
95,100,0.0,MVN,0.0,4
95,100,0.0,MVT,0.0100000000000016,4
95,100,0.0,MSL,0.0299999999999976,4
95,100,0.0,MVNC,0.0,4
95,100,0.0,MVTC,0.0199999999999996,4
95,100,0.0,MSLC,0.0199999999999996,4
96,100,0.0,MVN,0.0,4
96,100,0.0,MVT,0.009999999999998,4
96,100,0.0,MSL,0.0300000000000011,4
96,100,0.0,MVNC,0.0,4
96,100,0.0,MVTC,0.0100000000000016,4
96,100,0.0,MSLC,0.0,4
97,100,0.0,MVN,0.0,4
97,100,0.0,MVT,0.0100000000000016,4
97,100,0.0,MSL,0.0199999999999996,4
97,100,0.0,MVNC,0.0,4
97,100,0.0,MVTC,0.0199999999999996,4
97,100,0.0,MSLC,0.0199999999999996,4
98,100,0.0,MVN,0.0,4
98,100,0.0,MVT,0.0199999999999996,4
98,100,0.0,MSL,0.0300000000000011,4
98,100,0.0,MVNC,0.0,4
98,100,0.0,MVTC,0.0199999999999996,4
98,100,0.0,MSLC,0.0100000000000016,4
99,100,0.0,MVN,0.0,4
99,100,0.0,MVT,0.0100000000000016,4
99,100,0.0,MSL,0.0199999999999996,4
99,100,0.0,MVNC,0.0,4
99,100,0.0,MVTC,0.009999999999998,4
99,100,0.0,MSLC,0.0,4
100,100,0.0,MVN,0.0,4
100,100,0.0,MVT,0.0199999999999996,4
100,100,0.0,MSL,0.0600000000000023,4
100,100,0.0,MVNC,0.0,4
100,100,0.0,MVTC,0.0,4
100,100,0.0,MSLC,0.0199999999999996,4
1,100,0.05,MVN,0.0,4
1,100,0.05,MVT,0.04,4
1,100,0.05,MSL,0.0499999999999998,4
1,100,0.05,MVNC,0.220000000000255,4
1,100,0.05,MVTC,8.66999999999916,4
1,100,0.05,MSLC,7040.51,4
2,100,0.05,MVN,0.0,4
2,100,0.05,MVT,0.0299999999997453,4
2,100,0.05,MSL,0.1499999999996359,4
2,100,0.05,MVNC,0.1900000000005089,4
2,100,0.05,MVTC,10.9899999999998,4
2,100,0.05,MSLC,8786.39,4
3,100,0.05,MVN,0.0,4
3,100,0.05,MVT,0.0300000000006548,4
3,100,0.05,MSL,0.0300000000006548,4
3,100,0.05,MVNC,0.190000000002328,4
3,100,0.05,MVTC,5.77999999999884,4
3,100,0.05,MSLC,8493.56,4
4,100,0.05,MVN,0.0,4
4,100,0.05,MVT,0.0299999999988358,4
4,100,0.05,MSL,0.119999999998981,4
4,100,0.05,MVNC,0.139999999999418,4
4,100,0.05,MVTC,4.4800000000032005,4
4,100,0.05,MSLC,2936.52,4
5,100,0.05,MVN,0.0,4
5,100,0.05,MVT,0.0299999999988358,4
5,100,0.05,MSL,0.0499999999992724,4
5,100,0.05,MVNC,0.30000000000291,4
5,100,0.05,MVTC,12.8100000000049,4
5,100,0.05,MSLC,11353.45,4
6,100,0.05,MVN,0.0,4
6,100,0.05,MVT,0.0100000000020373,4
6,100,0.05,MSL,0.0500000000029104,4
6,100,0.05,MVNC,0.720000000001164,4
6,100,0.05,MVTC,71.9700000000012,4
6,100,0.05,MSLC,21070.47,4
7,100,0.05,MVN,0.0,4
7,100,0.05,MVT,0.0400000000008731,4
7,100,0.05,MSL,0.0299999999988358,4
7,100,0.05,MVNC,0.270000000004075,4
7,100,0.05,MVTC,12.9300000000076,4
7,100,0.05,MSLC,7708.34,4
8,100,0.05,MVN,0.0,4
8,100,0.05,MVT,0.0299999999988358,4
8,100,0.05,MSL,0.0299999999988358,4
8,100,0.05,MVNC,0.0499999999883585,4
8,100,0.05,MVTC,4.8200000000069805,4
8,100,0.05,MSLC,4998.48,4
9,100,0.05,MVN,0.0,4
9,100,0.05,MVT,0.0199999999895226,4
9,100,0.05,MSL,0.0500000000029104,4
9,100,0.05,MVNC,0.6000000000058211,4
9,100,0.05,MVTC,12.75,4
9,100,0.05,MSLC,12275.06,4
10,100,0.05,MVN,0.0,4
10,100,0.05,MVT,0.0200000000040745,4
10,100,0.05,MSL,0.0399999999935972,4
10,100,0.05,MVNC,0.19999999999709,4
10,100,0.05,MVTC,5.23000000001048,4
10,100,0.05,MSLC,7679.62,4
11,100,0.05,MVN,0.0,4
11,100,0.05,MVT,0.0200000000004366,4
11,100,0.05,MSL,0.0,4
11,100,0.05,MVNC,0.369999999998981,4
11,100,0.05,MVTC,5.7099999999991295,4
11,100,0.05,MSLC,10972.57,4
12,100,0.05,MVN,0.0200000000004366,4
12,100,0.05,MVT,0.0299999999988358,4
12,100,0.05,MSL,0.0100000000020373,4
12,100,0.05,MVNC,0.0,4
12,100,0.05,MVTC,3.16999999999825,4
12,100,0.05,MSLC,2435.11,4
13,100,0.05,MVN,0.0199999999967986,4
13,100,0.05,MVT,0.0100000000020373,4
13,100,0.05,MSL,0.0299999999988358,4
13,100,0.05,MVNC,0.4199999999982539,4
13,100,0.05,MVTC,15.2799999999988,4
13,100,0.05,MSLC,17192.0,4
14,100,0.05,MVN,0.0,4
14,100,0.05,MVT,0.0299999999988358,4
14,100,0.05,MSL,0.1100000000005819,4
14,100,0.05,MVNC,0.919999999998254,4
14,100,0.05,MVTC,27.559999999997697,4
14,100,0.05,MSLC,1445.33,4
15,100,0.05,MVN,0.0,4
15,100,0.05,MVT,0.0499999999956344,4
15,100,0.05,MSL,0.069999999999709,4
15,100,0.05,MVNC,0.2699999999967989,4
15,100,0.05,MVTC,10.1700000000055,4
15,100,0.05,MSLC,6342.42000000001,4
16,100,0.05,MVN,0.0,4
16,100,0.05,MVT,0.0,4
16,100,0.05,MSL,0.0400000000008731,4
16,100,0.05,MVNC,0.25,4
16,100,0.05,MVTC,3.78000000001339,4
16,100,0.05,MSLC,9581.09,4
17,100,0.05,MVN,0.0,4
17,100,0.05,MVT,0.0299999999988358,4
17,100,0.05,MSL,0.129999999990105,4
17,100,0.05,MVNC,0.279999999998836,4
17,100,0.05,MVTC,20.790000000008103,4
17,100,0.05,MSLC,9984.63,4
18,100,0.05,MVN,0.0,4
18,100,0.05,MVT,0.0299999999988358,4
18,100,0.05,MSL,0.0500000000029104,4
18,100,0.05,MVNC,0.0299999999988358,4
18,100,0.05,MVTC,5.38999999999942,4
18,100,0.05,MSLC,2439.13,4
19,100,0.05,MVN,0.0,4
19,100,0.05,MVT,0.0200000000040745,4
19,100,0.05,MSL,0.0200000000040745,4
19,100,0.05,MVNC,0.0299999999988358,4
19,100,0.05,MVTC,2.7299999999959303,4
19,100,0.05,MSLC,2699.32000000001,4
20,100,0.05,MVN,0.0,4
20,100,0.05,MVT,0.0199999999895226,4
20,100,0.05,MSL,0.0200000000040745,4
20,100,0.05,MVNC,0.200000000011642,4
20,100,0.05,MVTC,7.08000000000175,4
20,100,0.05,MSLC,9175.20999999999,4
21,100,0.05,MVN,0.0,4
21,100,0.05,MVT,0.03,4
21,100,0.05,MSL,0.0600000000000001,4
21,100,0.05,MVNC,0.559999999997672,4
21,100,0.05,MVTC,23.279999999998804,4
21,100,0.05,MSLC,17531.09,4
22,100,0.05,MVN,0.0,4
22,100,0.05,MVT,0.0200000000004366,4
22,100,0.05,MSL,0.0400000000008731,4
22,100,0.05,MVNC,0.349999999998545,4
22,100,0.05,MVTC,7.559999999997669,4
22,100,0.05,MSLC,10348.75,4
23,100,0.05,MVN,0.0199999999967986,4
23,100,0.05,MVT,0.0,4
23,100,0.05,MSL,0.0199999999967986,4
23,100,0.05,MVNC,0.2699999999967989,4
23,100,0.05,MVTC,6.1999999999970905,4
23,100,0.05,MSLC,12245.83,4
24,100,0.05,MVN,0.0,4
24,100,0.05,MVT,0.0,4
24,100,0.05,MSL,0.069999999999709,4
24,100,0.05,MVNC,0.0299999999988358,4
24,100,0.05,MVTC,4.93999999999505,4
24,100,0.05,MSLC,4529.82,4
25,100,0.05,MVN,0.0,4
25,100,0.05,MVT,0.0400000000008731,4
25,100,0.05,MSL,0.0999999999985448,4
25,100,0.05,MVNC,0.1999999999970899,4
25,100,0.05,MVTC,3.86000000000058,4
25,100,0.05,MSLC,5491.01,4
26,100,0.05,MVN,0.0,4
26,100,0.05,MVT,0.0299999999988358,4
26,100,0.05,MSL,0.1100000000005819,4
26,100,0.05,MVNC,0.0100000000020373,4
26,100,0.05,MVTC,3.11000000000058,4
26,100,0.05,MSLC,2922.82,4
27,100,0.05,MVN,0.0100000000020373,4
27,100,0.05,MVT,0.0299999999988358,4
27,100,0.05,MSL,0.0400000000008731,4
27,100,0.05,MVNC,0.3300000000017461,4
27,100,0.05,MVTC,9.0,4
27,100,0.05,MSLC,10974.92,4
28,100,0.05,MVN,0.0,4
28,100,0.05,MVT,0.0199999999895226,4
28,100,0.05,MSL,0.0900000000110595,4
28,100,0.05,MVNC,0.5,4
28,100,0.05,MVTC,19.3899999999994,4
28,100,0.05,MSLC,12045.37,4
29,100,0.05,MVN,0.0,4
29,100,0.05,MVT,0.0100000000093132,4
29,100,0.05,MSL,0.0299999999988358,4
29,100,0.05,MVNC,0.2200000000011639,4
29,100,0.05,MVTC,9.61000000000058,4
29,100,0.05,MSLC,5207.14,4
30,100,0.05,MVN,0.0,4
30,100,0.05,MVT,0.0299999999988358,4
30,100,0.05,MSL,0.0,4
30,100,0.05,MVNC,0.0099999999947613,4
30,100,0.05,MVTC,3.25,4
30,100,0.05,MSLC,2786.9300000000103,4
31,100,0.05,MVN,0.0,4
31,100,0.05,MVT,0.03,4
31,100,0.05,MSL,0.03,4
31,100,0.05,MVNC,0.3100000000004,4
31,100,0.05,MVTC,14.0299999999997,4
31,100,0.05,MSLC,6202.94,4
32,100,0.05,MVN,0.0,4
32,100,0.05,MVT,0.0,4
