Rep,N,Crate,Model,SE1,SE2,SE3,nu
16,50,0.0,MVTCR,0.147951662810047,0.4332381029174,0.215566980325125,4
16,50,0.0,MSLCR,0.147903166625635,0.427014130671556,0.212348359553376,4
17,50,0.0,MVNR,0.220586482324125,0.442527089160645,0.205489126575642,4
17,50,0.0,MVTR,0.180810769371155,0.414814448952168,0.192861430440588,4
17,50,0.0,MSLR,0.18416592780816,0.424251890169376,0.19831741535785,4
17,50,0.0,MVNCR,0.220586482324125,0.442527089160654,0.205489126575647,4
17,50,0.0,MVTCR,0.180810769362449,0.414814448970835,0.192861430446482,4
17,50,0.0,MSLCR,0.184059204118507,0.424232977270034,0.198289934351721,4
18,50,0.0,MVNR,0.207494034728732,0.411883253093027,0.20154673254315,4
18,50,0.0,MVTR,0.192431049461947,0.37979261922722,0.183000922209819,4
18,50,0.0,MSLR,0.197311235139669,0.386306794609528,0.185781594949987,4
18,50,0.0,MVNCR,0.207494034728732,0.411883253093028,0.20154673254315,4
18,50,0.0,MVTCR,0.19243104946067,0.379792619224611,0.183000922208714,4
18,50,0.0,MSLCR,0.199741177539281,0.391332805362707,0.188349669367519,4
19,50,0.0,MVNR,0.196340834186592,0.44333246205817,0.20922032802382,4
19,50,0.0,MVTR,0.180542389722811,0.443109366221842,0.203842791610696,4
19,50,0.0,MSLR,0.176413655003962,0.440789372480715,0.202824493085827,4
19,50,0.0,MVNCR,0.196340834186592,0.44333246205817,0.20922032802382,4
19,50,0.0,MVTCR,0.180542389636607,0.443109366100127,0.20384279149242,4
19,50,0.0,MSLCR,0.176546084308812,0.440259877594567,0.201999159038559,4
20,50,0.0,MVNR,0.173737695738617,0.574122260437874,0.331757203080835,4
20,50,0.0,MVTR,0.166879068151667,0.404683500911168,0.199497744478233,4
20,50,0.0,MSLR,0.164279136251127,0.408339798806054,0.202629115195615,4
20,50,0.0,MVNCR,0.173737695738617,0.574122260437903,0.331757203080852,4
20,50,0.0,MVTCR,0.166879068148048,0.404683500903553,0.199497744474463,4
20,50,0.0,MSLCR,0.163645723610802,0.412294027144253,0.205127245773192,4
21,50,0.0,MVNR,0.205919416793554,0.374720930202834,0.176360870027794,4
21,50,0.0,MVTR,0.199424947806233,0.361940334450208,0.170873026244212,4
21,50,0.0,MSLR,0.201518492933915,0.363980146731397,0.171480449791852,4
21,50,0.0,MVNCR,0.205919416793555,0.374720930202839,0.176360870027797,4
21,50,0.0,MVTCR,0.19942494780922,0.361940334455615,0.170873026246476,4
21,50,0.0,MSLCR,0.198500503557609,0.35886527472437,0.169202262860294,4
22,50,0.0,MVNR,0.181364116322677,0.609663709887461,0.288368566577537,4
22,50,0.0,MVTR,0.126169419784107,0.383577083794755,0.195085105168595,4
22,50,0.0,MSLR,0.131129207645585,0.383088550715569,0.195939440359027,4
22,50,0.0,MVNCR,0.18136411632268,0.609663709887485,0.288368566577548,4
22,50,0.0,MVTCR,0.126169419782294,0.383577083789841,0.195085105166249,4
22,50,0.0,MSLCR,0.138585569957516,0.398800681535375,0.202704049441458,4
23,50,0.0,MVNR,0.18060774845628,0.36214642444715,0.166939466279769,4
23,50,0.0,MVTR,0.18060661889119,0.362090312498725,0.167030962131676,4
23,50,0.0,MSLR,0.18038453385231,0.361666946061422,0.166761578743539,4
23,50,0.0,MVNCR,0.18060774845628,0.362146424447142,0.166939466279766,4
23,50,0.0,MVTCR,0.180607751136984,0.362146369866732,0.166939565732898,4
23,50,0.0,MSLCR,0.180434138244029,0.358472144567421,0.167803496462208,4
24,50,0.0,MVNR,0.167615116497552,0.477393071357146,0.231626451960866,4
24,50,0.0,MVTR,0.161706105164313,0.459424019192784,0.223878617808994,4
24,50,0.0,MSLR,0.163800776472014,0.463471619214578,0.22578523589042,4
24,50,0.0,MVNCR,0.16761511649755,0.477393071357117,0.231626451960852,4
24,50,0.0,MVTCR,0.161706105164201,0.459424019192577,0.223878617808812,4
24,50,0.0,MSLCR,0.161775848290681,0.458603925863827,0.223580202841313,4
25,50,0.0,MVNR,0.171009366296914,0.373484058441789,0.183963151757385,4
25,50,0.0,MVTR,0.172612695674337,0.374475198643006,0.180517389858411,4
25,50,0.0,MSLR,0.171165610485907,0.371002057123473,0.179307316838859,4
25,50,0.0,MVNCR,0.171009366296914,0.373484058441795,0.183963151757388,4
25,50,0.0,MVTCR,0.172612695660725,0.37447519861321,0.180517389844003,4
25,50,0.0,MSLCR,0.171587330019357,0.370900180770201,0.178156804914628,4
26,50,0.0,MVNR,0.148979291828367,0.426245704205254,0.202536863889211,4
26,50,0.0,MVTR,0.144337138090335,0.399045404907228,0.192601304955367,4
26,50,0.0,MSLR,0.146090156246491,0.395061844426205,0.189817401436965,4
26,50,0.0,MVNCR,0.148979291828366,0.426245704205248,0.202536863889208,4
26,50,0.0,MVTCR,0.144337138095511,0.399045404923591,0.192601304962223,4
26,50,0.0,MSLCR,0.146059372059002,0.39492029058145,0.189825030242168,4
27,50,0.0,MVNR,0.160509976525197,0.429960192305908,0.204312446473237,4
27,50,0.0,MVTR,0.156737850879782,0.414083063631731,0.196718623900096,4
27,50,0.0,MSLR,0.156420061110236,0.410794463308852,0.195392405007678,4
27,50,0.0,MVNCR,0.160509976525196,0.429960192305903,0.204312446473234,4
27,50,0.0,MVTCR,0.156737850919171,0.414083063732282,0.196718623947609,4
27,50,0.0,MSLCR,0.155753036000899,0.407953182117841,0.194032477505184,4
28,50,0.0,MVNR,0.217531140472417,0.472124440882776,0.235959785819274,4
28,50,0.0,MVTR,0.198900165998512,0.434633689995602,0.22114124648692,4
28,50,0.0,MSLR,0.198500108794192,0.429734629220791,0.217641496814665,4
28,50,0.0,MVNCR,0.217531140472417,0.472124440882778,0.235959785819274,4
28,50,0.0,MVTCR,0.19890016616059,0.434633690430126,0.221141246742721,4
28,50,0.0,MSLCR,0.196226753013751,0.425989434768738,0.216227184153677,4
29,50,0.0,MVNR,0.178966694990183,0.507792908898525,0.239096491762231,4
29,50,0.0,MVTR,0.176542498796212,0.510570428982281,0.243056421794869,4
29,50,0.0,MSLR,0.177443333647761,0.509385194403556,0.242686108818875,4
29,50,0.0,MVNCR,0.178966694990183,0.507792908898524,0.239096491762231,4
29,50,0.0,MVTCR,0.176542498845023,0.51057042915865,0.243056421885372,4
29,50,0.0,MSLCR,0.175058602499982,0.514558105993806,0.246930006034516,4
30,50,0.0,MVNR,0.191397779013373,0.455791731695477,0.213136272620034,4
30,50,0.0,MVTR,0.191398359376048,0.455793482451665,0.213137304090952,4
30,50,0.0,MSLR,0.19143364134962,0.455901444836392,0.21320018359071,4
30,50,0.0,MVNCR,0.191397779013372,0.455791731695482,0.213136272620037,4
30,50,0.0,MVTCR,0.191398033800328,0.45579249828209,0.213136724262751,4
30,50,0.0,MSLCR,0.193416478781818,0.462066676051305,0.216765304265662,4
31,50,0.0,MVNR,0.179633311008064,0.461529874166962,0.228304370241194,4
31,50,0.0,MVTR,0.169061268789788,0.452583408531483,0.228342576202089,4
31,50,0.0,MSLR,0.16515686718476,0.445318604508305,0.225302341690697,4
31,50,0.0,MVNCR,0.179633311008062,0.461529874166946,0.228304370241186,4
31,50,0.0,MVTCR,0.169061268788721,0.452583408530475,0.228342576201917,4
31,50,0.0,MSLCR,0.163430533175814,0.444623811331186,0.225547856471167,4
32,50,0.0,MVNR,0.187785918286919,0.412616520465823,0.202098339805612,4
32,50,0.0,MVTR,0.161059859717598,0.395375068264894,0.197974291039668,4
32,50,0.0,MSLR,0.16127039664401,0.395991043296748,0.196957327666549,4
32,50,0.0,MVNCR,0.187785918286918,0.412616520465821,0.202098339805611,4
32,50,0.0,MVTCR,0.161059859704001,0.395375068245847,0.197974291031891,4
32,50,0.0,MSLCR,0.165046393695938,0.399155004822127,0.197561179746286,4
33,50,0.0,MVNR,0.192026443780668,0.407438334193349,0.183564281153994,4
33,50,0.0,MVTR,0.192027096227666,0.407438431874599,0.183563779349905,4
33,50,0.0,MSLR,0.192053451572274,0.407441096066092,0.18354424293442,4
33,50,0.0,MVNCR,0.192026443780664,0.407438334193331,0.183564281153985,4
33,50,0.0,MVTCR,0.192026580252555,0.407438354638074,0.183564176210295,4
33,50,0.0,MSLCR,0.194163940206039,0.405239569520294,0.17999139865247,4
34,50,0.0,MVNR,0.170179120007339,0.398695379670815,0.194703884475558,4
34,50,0.0,MVTR,0.170143417956503,0.401026356481264,0.196174053256401,4
34,50,0.0,MSLR,0.169870731414692,0.39943153085351,0.195221604445659,4
34,50,0.0,MVNCR,0.170179120007339,0.398695379670814,0.194703884475557,4
34,50,0.0,MVTCR,0.170154155213254,0.40121089835799,0.196286724954001,4
34,50,0.0,MSLCR,0.168614740965376,0.40636094079939,0.199637128637084,4
35,50,0.0,MVNR,0.177386148527979,0.361141134188149,0.173378577853548,4
35,50,0.0,MVTR,0.161317498989625,0.349051148986492,0.166860422376729,4
35,50,0.0,MSLR,0.159076073876918,0.350705875042182,0.167831408137288,4
35,50,0.0,MVNCR,0.177386148527979,0.361141134188141,0.173378577853544,4
35,50,0.0,MVTCR,0.161317499043148,0.349051149076023,0.166860422418127,4
35,50,0.0,MSLCR,0.162469251068555,0.353641383691721,0.169554905739326,4
36,50,0.0,MVNR,0.171540263567123,0.485446489093858,0.233927813785542,4
36,50,0.0,MVTR,0.165036191087772,0.43331418123287,0.205741189142761,4
36,50,0.0,MSLR,0.167545529377246,0.428931905274365,0.202312793946263,4
36,50,0.0,MVNCR,0.171540263567123,0.485446489093861,0.233927813785543,4
36,50,0.0,MVTCR,0.165036191090817,0.433314181242855,0.205741189147666,4
36,50,0.0,MSLCR,0.167571634749295,0.428856815701088,0.202270578565714,4
37,50,0.0,MVNR,0.175241223576803,0.385198577445263,0.181867734592775,4
37,50,0.0,MVTR,0.17420315265059,0.390272583482622,0.183823192464932,4
37,50,0.0,MSLR,0.171132118254706,0.383702534616235,0.180819397286318,4
37,50,0.0,MVNCR,0.175241223576804,0.385198577445259,0.181867734592773,4
37,50,0.0,MVTCR,0.174203152597584,0.390272583523607,0.183823192474152,4
37,50,0.0,MSLCR,0.171315127766615,0.383612383495153,0.180812563484421,4
38,50,0.0,MVNR,0.196335200374768,0.521408320927999,0.240923092876754,4
38,50,0.0,MVTR,0.196552941578102,0.521746385013268,0.240139579922959,4
38,50,0.0,MSLR,0.196379630550085,0.522873612555965,0.240133697019868,4
38,50,0.0,MVNCR,0.196335200374765,0.521408320927978,0.240923092876745,4
38,50,0.0,MVTCR,0.196552941570764,0.521746384992555,0.240139579912374,4
38,50,0.0,MSLCR,0.19701470787863,0.523343715679885,0.239812615415131,4
39,50,0.0,MVNR,0.182004770320253,0.395792610277077,0.188509671216046,4
39,50,0.0,MVTR,0.182461697626155,0.396721147858945,0.188680701831575,4
39,50,0.0,MSLR,0.181963383080445,0.395797390702138,0.188452199921584,4
39,50,0.0,MVNCR,0.182004770320254,0.395792610277079,0.188509671216047,4
39,50,0.0,MVTCR,0.182373599162909,0.396530894142009,0.188591051429304,4
39,50,0.0,MSLCR,0.182695197256708,0.397728478474158,0.189010430005753,4
40,50,0.0,MVNR,0.19947678589027,0.390280628704851,0.18901758717405,4
40,50,0.0,MVTR,0.180042171967382,0.320778406171002,0.16156946052788,4
40,50,0.0,MSLR,0.185020045222417,0.32363109417835,0.158527589773834,4
40,50,0.0,MVNCR,0.199476785890272,0.390280628704857,0.189017587174052,4
40,50,0.0,MVTCR,0.180042171966239,0.320778406168539,0.161569460526989,4
40,50,0.0,MSLCR,0.1867404711461,0.326852492269982,0.159390824049842,4
41,50,0.0,MVNR,0.197945111987572,0.415255773848957,0.201599231352597,4
41,50,0.0,MVTR,0.190782987392471,0.416437730678684,0.200659157309375,4
41,50,0.0,MSLR,0.191501590076009,0.412767461871197,0.19749279310598,4
41,50,0.0,MVNCR,0.197945111987572,0.415255773848959,0.201599231352597,4
41,50,0.0,MVTCR,0.190782987383993,0.416437730657439,0.200659157298943,4
41,50,0.0,MSLCR,0.189153851518413,0.413858767382873,0.197996771725,4
42,50,0.0,MVNR,0.215545890248744,0.476602409940416,0.226041655153503,4
42,50,0.0,MVTR,0.19176193020206,0.464326648865609,0.215393930831635,4
42,50,0.0,MSLR,0.18905143533514,0.464912160640023,0.214239296652043,4
42,50,0.0,MVNCR,0.215545890248746,0.47660240994044,0.226041655153514,4
42,50,0.0,MVTCR,0.191761930203511,0.464326648868481,0.215393930833015,4
42,50,0.0,MSLCR,0.187276339634644,0.46214900246964,0.212892527581885,4
43,50,0.0,MVNR,0.182608146268785,0.382481444494673,0.188000911449658,4
43,50,0.0,MVTR,0.154249817786183,0.349457196489883,0.174731822411267,4
43,50,0.0,MSLR,0.156018597055395,0.358800339845589,0.178814765627082,4
43,50,0.0,MVNCR,0.182608146268785,0.382481444494675,0.188000911449659,4
43,50,0.0,MVTCR,0.154249817748126,0.349457196328157,0.174731822298679,4
43,50,0.0,MSLCR,0.162801039430068,0.367874377187927,0.182708833177942,4
44,50,0.0,MVNR,0.170517066844197,0.38909671944559,0.19442366292398,4
44,50,0.0,MVTR,0.166768846515857,0.330229311400613,0.171302022747599,4
44,50,0.0,MSLR,0.163215930821855,0.326572338524206,0.170302031331262,4
44,50,0.0,MVNCR,0.170517066844197,0.389096719445591,0.194423662923981,4
44,50,0.0,MVTCR,0.166768846515739,0.330229311412536,0.171302022753421,4
44,50,0.0,MSLCR,0.163609825096204,0.328988516069711,0.171739895561637,4
45,50,0.0,MVNR,0.161802442303647,0.374380486701082,0.183737797881542,4
45,50,0.0,MVTR,0.161606536335007,0.379586427705372,0.185527056509036,4
45,50,0.0,MSLR,0.161552392430321,0.380161661994065,0.185961674190462,4
45,50,0.0,MVNCR,0.161802442303647,0.374380486701078,0.183737797881541,4
45,50,0.0,MVTCR,0.161606536349134,0.379586427737384,0.18552705652471,4
45,50,0.0,MSLCR,0.161463544963119,0.382660141432139,0.186956561366023,4
46,50,0.0,MVNR,0.181873163549071,0.481278542119201,0.222017639580132,4
46,50,0.0,MVTR,0.147159324281169,0.409357345827852,0.193506484681942,4
46,50,0.0,MSLR,0.154088327146669,0.41960990209522,0.196414796022985,4
46,50,0.0,MVNCR,0.181873163549071,0.481278542119202,0.222017639580133,4
46,50,0.0,MVTCR,0.147159324268614,0.409357345805819,0.193506484673714,4
46,50,0.0,MSLCR,0.158483297063311,0.427952917312562,0.199686057015875,4
47,50,0.0,MVNR,0.213632226982518,0.402065394783392,0.190028819293708,4
47,50,0.0,MVTR,0.220582255863252,0.398035117961253,0.184168356825049,4
47,50,0.0,MSLR,0.218786187421778,0.390830975923465,0.180493011878186,4
47,50,0.0,MVNCR,0.213632226982518,0.402065394783418,0.190028819293722,4
47,50,0.0,MVTCR,0.220582255862401,0.398035117956668,0.184168356822119,4
47,50,0.0,MSLCR,0.220510138828242,0.388053109350236,0.178296715992202,4
48,50,0.0,MVNR,0.208150862069992,0.512812836387589,0.234634407506129,4
48,50,0.0,MVTR,0.183182462497676,0.373665260309496,0.169635922192884,4
48,50,0.0,MSLR,0.182820506629255,0.369126480034572,0.169551743308019,4
48,50,0.0,MVNCR,0.208150862069992,0.512812836387587,0.234634407506128,4
48,50,0.0,MVTCR,0.183182462500777,0.373665260316004,0.169635922194973,4
48,50,0.0,MSLCR,0.183636802202651,0.372925739912918,0.172081390033985,4
49,50,0.0,MVNR,0.151051015166605,0.393760582240478,0.191160633867421,4
49,50,0.0,MVTR,0.144992434771407,0.379514078994066,0.182321615382819,4
49,50,0.0,MSLR,0.145395032506884,0.379523941519997,0.183761839113034,4
49,50,0.0,MVNCR,0.151051015166606,0.393760582240487,0.191160633867425,4
49,50,0.0,MVTCR,0.144992434768039,0.379514078983975,0.182321615376918,4
49,50,0.0,MSLCR,0.147533190194787,0.38681892926541,0.187616011962231,4
50,50,0.0,MVNR,0.215657072728417,0.429208919275144,0.19705764086802,4
50,50,0.0,MVTR,0.195630501351146,0.409992523771681,0.191862052985983,4
50,50,0.0,MSLR,0.19473859595383,0.412909552568783,0.192202357781923,4
50,50,0.0,MVNCR,0.215657072728416,0.429208919275139,0.197057640868018,4
50,50,0.0,MVTCR,0.195630501215744,0.409992523545236,0.191862052897626,4
50,50,0.0,MSLCR,0.195595045824425,0.414241590321647,0.192655973731141,4
51,50,0.0,MVNR,0.214723922796894,0.467780485813104,0.197684197719412,4
51,50,0.0,MVTR,0.195092663253904,0.430240373262891,0.192376880920035,4
51,50,0.0,MSLR,0.193859169608305,0.421491980952206,0.189191148250027,4
51,50,0.0,MVNCR,0.214723922796894,0.467780485813104,0.197684197719412,4
51,50,0.0,MVTCR,0.195092663488135,0.430240373630112,0.192376880973438,4
51,50,0.0,MSLCR,0.19314166850399,0.420650408167605,0.189143949873201,4
52,50,0.0,MVNR,0.177063431917412,0.422504409522662,0.203706193795367,4
52,50,0.0,MVTR,0.177062964524206,0.422506227919278,0.203707236695223,4
52,50,0.0,MSLR,0.177048837411159,0.422562858282596,0.203739839033518,4
52,50,0.0,MVNCR,0.177063431917412,0.422504409522657,0.203706193795365,4
52,50,0.0,MVTCR,0.177062813802199,0.422506813986118,0.203707572842645,4
52,50,0.0,MSLCR,0.174836105662592,0.426539899174855,0.206467236125932,4
53,50,0.0,MVNR,0.150992944699688,0.412346868638563,0.201131167172407,4
53,50,0.0,MVTR,0.148700183132369,0.408749515034627,0.199201684406922,4
53,50,0.0,MSLR,0.149329472503418,0.409169109564636,0.199528808791348,4
53,50,0.0,MVNCR,0.150992944699688,0.412346868638564,0.201131167172408,4
53,50,0.0,MVTCR,0.148700183141667,0.40874951505431,0.199201684416869,4
53,50,0.0,MSLCR,0.148534322437599,0.407755472023637,0.198775852898799,4
54,50,0.0,MVNR,0.195458952480017,0.47144003939583,0.246140417132057,4
54,50,0.0,MVTR,0.170957473671498,0.430749344288202,0.224415812271852,4
54,50,0.0,MSLR,0.175955945999283,0.440215105880584,0.227758293507456,4
54,50,0.0,MVNCR,0.195458952480015,0.471440039395798,0.24614041713204,4
54,50,0.0,MVTCR,0.170957473688376,0.430749344325203,0.224415812290064,4
54,50,0.0,MSLCR,0.174404343428634,0.436745900041617,0.2262876654588,4
55,50,0.0,MVNR,0.214551525561293,0.540005050611835,0.266326390178511,4
55,50,0.0,MVTR,0.204846685182427,0.463072489369815,0.21590080664686,4
55,50,0.0,MSLR,0.205099562679846,0.462029437451856,0.213718646694284,4
55,50,0.0,MVNCR,0.214551525561294,0.540005050611842,0.266326390178514,4
55,50,0.0,MVTCR,0.204846684928054,0.463072488537926,0.215900806191703,4
55,50,0.0,MSLCR,0.20393551982307,0.458609674987074,0.211759837003274,4
56,50,0.0,MVNR,0.177344928390119,0.348070875476602,0.164788722223889,4
56,50,0.0,MVTR,0.175803648531893,0.345782129754463,0.16496121745475,4
56,50,0.0,MSLR,0.175941186219996,0.34626436614214,0.164821972248522,4
56,50,0.0,MVNCR,0.177344928390118,0.348070875476597,0.164788722223887,4
56,50,0.0,MVTCR,0.175744392570427,0.345664435424767,0.16490233663636,4
56,50,0.0,MSLCR,0.172530374675047,0.341128843999961,0.164043684177082,4
57,50,0.0,MVNR,0.227985005076632,0.501947741155098,0.238185274546848,4
57,50,0.0,MVTR,0.215377051565315,0.48128403320478,0.229427452809482,4
57,50,0.0,MSLR,0.211387150375065,0.474415334659803,0.226908588907477,4
57,50,0.0,MVNCR,0.227985005076634,0.501947741155121,0.238185274546858,4
57,50,0.0,MVTCR,0.215377051573069,0.481284033222289,0.229427452817806,4
57,50,0.0,MSLCR,0.210423233615648,0.472962347973363,0.226040088303329,4
58,50,0.0,MVNR,0.184332570838701,0.45860681964711,0.218702554900836,4
58,50,0.0,MVTR,0.17883387780266,0.399529219672774,0.187922379843332,4
58,50,0.0,MSLR,0.182011161041888,0.396684710004018,0.186765839443896,4
58,50,0.0,MVNCR,0.184332570838702,0.458606819647122,0.218702554900841,4
58,50,0.0,MVTCR,0.178833877788261,0.399529219664996,0.187922379839057,4
58,50,0.0,MSLCR,0.181986347493165,0.396461550300898,0.186694828352691,4
59,50,0.0,MVNR,0.183776233056305,0.537155194525119,0.267906406308132,4
59,50,0.0,MVTR,0.165891401624371,0.460571930665542,0.223107097306338,4
59,50,0.0,MSLR,0.16505018603219,0.457896447707715,0.222309632963357,4
59,50,0.0,MVNCR,0.183776233056305,0.537155194525113,0.267906406308129,4
59,50,0.0,MVTCR,0.165891401638424,0.460571930719265,0.223107097336179,4
59,50,0.0,MSLCR,0.165308272946443,0.459234149866722,0.22307974109626,4
60,50,0.0,MVNR,0.222175584649259,0.417253838337514,0.194413135861358,4
60,50,0.0,MVTR,0.191598993457174,0.400402538083872,0.19158818193974,4
60,50,0.0,MSLR,0.183903896631635,0.396947989056179,0.190817247865014,4
60,50,0.0,MVNCR,0.222175584649259,0.417253838337515,0.194413135861358,4
60,50,0.0,MVTCR,0.191598993469998,0.400402538100084,0.191588181945939,4
60,50,0.0,MSLCR,0.181285060389541,0.393134996042974,0.18926934744176,4
61,50,0.0,MVNR,0.211154315754784,0.436670879144267,0.226063477336738,4
61,50,0.0,MVTR,0.175997771606878,0.368260164239394,0.191136833859175,4
61,50,0.0,MSLR,0.176913265765342,0.367176517012871,0.190387278554155,4
61,50,0.0,MVNCR,0.211154315754785,0.436670879144283,0.226063477336746,4
61,50,0.0,MVTCR,0.175997771606488,0.368260164238429,0.191136833858682,4
61,50,0.0,MSLCR,0.179500335323705,0.372757731360154,0.192846034832231,4
62,50,0.0,MVNR,0.174768531827481,0.431804685315103,0.21235336273134,4
62,50,0.0,MVTR,0.17322515827485,0.407615072063017,0.201815283875826,4
62,50,0.0,MSLR,0.1736473133295,0.40173128620898,0.19927450091882,4
62,50,0.0,MVNCR,0.174768531827482,0.43180468531511,0.212353362731343,4
62,50,0.0,MVTCR,0.173225158274391,0.407615072059263,0.20181528387438,4
62,50,0.0,MSLCR,0.174229345266139,0.403902196580333,0.200146525768484,4
63,50,0.0,MVNR,0.27657675120093,0.429057326990695,0.198453265091837,4
63,50,0.0,MVTR,0.211586596858074,0.395363236391646,0.187693431149184,4
63,50,0.0,MSLR,0.211704814302933,0.396454481571238,0.188425708407945,4
63,50,0.0,MVNCR,0.276576751200924,0.429057326990669,0.198453265091825,4
63,50,0.0,MVTCR,0.211586596701793,0.39536323624074,0.187693431082895,4
63,50,0.0,MSLCR,0.210590148601257,0.395335098300571,0.187884182169341,4
64,50,0.0,MVNR,0.145809068493255,0.388253070133185,0.196112998111462,4
64,50,0.0,MVTR,0.13076305205132,0.3747719029687,0.18976554250283,4
64,50,0.0,MSLR,0.127061725610641,0.367262078575224,0.187246927721414,4
64,50,0.0,MVNCR,0.145809068493255,0.388253070133184,0.196112998111461,4
64,50,0.0,MVTCR,0.130763052049393,0.374771902968205,0.189765542502014,4
64,50,0.0,MSLCR,0.128278207444547,0.367566997525134,0.187767504016035,4
65,50,0.0,MVNR,0.193634046282126,0.575316780637946,0.294965601032811,4
65,50,0.0,MVTR,0.160223819378552,0.446291070162627,0.220159667472791,4
65,50,0.0,MSLR,0.164902312321845,0.465480368931548,0.228725927541982,4
65,50,0.0,MVNCR,0.193634046282124,0.575316780637936,0.294965601032806,4
65,50,0.0,MVTCR,0.160223819374061,0.446291070146934,0.220159667464563,4
65,50,0.0,MSLCR,0.165266339469348,0.466125729172216,0.229081857768017,4
66,50,0.0,MVNR,0.185328336023398,0.458304896397463,0.206484707544127,4
66,50,0.0,MVTR,0.166541124438738,0.408892064391307,0.182513169222467,4
66,50,0.0,MSLR,0.169696980507453,0.414131337765781,0.185727332729106,4
66,50,0.0,MVNCR,0.185328336023398,0.458304896397461,0.206484707544126,4
66,50,0.0,MVTCR,0.166541124392313,0.408892064281401,0.182513169177422,4
66,50,0.0,MSLCR,0.170534660753441,0.415766154611805,0.186531596647715,4
67,50,0.0,MVNR,0.199713236493048,0.456433540585006,0.235155312066304,4
67,50,0.0,MVTR,0.198555129076493,0.431788820267965,0.219805232870733,4
67,50,0.0,MSLR,0.197724381374579,0.43295154835891,0.221275979702847,4
67,50,0.0,MVNCR,0.199713236493047,0.456433540585006,0.235155312066304,4
67,50,0.0,MVTCR,0.198555129071232,0.431788820229454,0.21980523284668,4
67,50,0.0,MSLCR,0.197540592974722,0.430907544405701,0.219981147380284,4
68,50,0.0,MVNR,0.227831271626586,0.595609386583386,0.271177841076114,4
68,50,0.0,MVTR,0.198247354417742,0.441779129494125,0.206609829089292,4
68,50,0.0,MSLR,0.203003074890872,0.444447770881921,0.209246280305325,4
68,50,0.0,MVNCR,0.227831271626586,0.595609386583384,0.271177841076113,4
68,50,0.0,MVTCR,0.198247354419752,0.441779129500193,0.206609829091965,4
68,50,0.0,MSLCR,0.204148377836468,0.448144020167843,0.210847709304526,4
69,50,0.0,MVNR,0.239175930309874,0.418701584271667,0.206357976354027,4
69,50,0.0,MVTR,0.219692654458297,0.401732681129652,0.200830785433481,4
69,50,0.0,MSLR,0.215259249457437,0.401842371004347,0.202327612476774,4
69,50,0.0,MVNCR,0.239175930309872,0.41870158427165,0.206357976354019,4
69,50,0.0,MVTCR,0.219692654488782,0.401732681198748,0.200830785469827,4
69,50,0.0,MSLCR,0.207173730938695,0.39623969844356,0.200601082725673,4
70,50,0.0,MVNR,0.234399760596412,0.391862362393732,0.179386999358271,4
70,50,0.0,MVTR,0.228853507680299,0.341782072132464,0.162026373506887,4
70,50,0.0,MSLR,0.228779488791292,0.336589359638091,0.159701513795443,4
70,50,0.0,MVNCR,0.234399760596411,0.391862362393724,0.179386999358267,4
70,50,0.0,MVTCR,0.22885350776354,0.34178207221577,0.162026373558486,4
70,50,0.0,MSLCR,0.228782029163547,0.335643113938242,0.159394813451234,4
71,50,0.0,MVNR,0.187571605881361,0.433300108552775,0.210041044466479,4
71,50,0.0,MVTR,0.158756215608825,0.449218473585624,0.217211316280939,4
71,50,0.0,MSLR,0.159393955507799,0.443259798080921,0.214357609191337,4
71,50,0.0,MVNCR,0.187571605881363,0.433300108552783,0.210041044466483,4
71,50,0.0,MVTCR,0.158756215433737,0.449218473451646,0.217211316211779,4
71,50,0.0,MSLCR,0.159464187867421,0.443371270781407,0.21440747600151,4
72,50,0.0,MVNR,0.16610900571622,0.59270451680983,0.28205991561295,4
72,50,0.0,MVTR,0.162191783254167,0.427267914039013,0.206151954415773,4
72,50,0.0,MSLR,0.162525068838351,0.422601391866588,0.204767915622995,4
72,50,0.0,MVNCR,0.16610900571622,0.592704516809825,0.282059915612947,4
72,50,0.0,MVTCR,0.162191783253952,0.427267914038112,0.20615195441534,4
72,50,0.0,MSLCR,0.162598973881692,0.423623280693906,0.205252626964536,4
73,50,0.0,MVNR,0.198917140577412,0.431190420978788,0.208414536264897,4
73,50,0.0,MVTR,0.194781317114954,0.41763354809528,0.203993754470987,4
73,50,0.0,MSLR,0.197668196225332,0.420129581887655,0.205221721479424,4
73,50,0.0,MVNCR,0.198917140577413,0.431190420978794,0.208414536264899,4
73,50,0.0,MVTCR,0.194781317080037,0.417633548020956,0.203993754432309,4
73,50,0.0,MSLCR,0.195798197037433,0.414765894425327,0.203020875716597,4
74,50,0.0,MVNR,0.196930215909985,0.365439771497337,0.189801107638414,4
74,50,0.0,MVTR,0.167563402993969,0.362541709337407,0.181631317297425,4
74,50,0.0,MSLR,0.163057682246925,0.363929394381934,0.182865515670282,4
74,50,0.0,MVNCR,0.196930215909985,0.365439771497339,0.189801107638415,4
74,50,0.0,MVTCR,0.167563402937831,0.362541709271843,0.181631317251638,4
74,50,0.0,MSLCR,0.167422910484938,0.365357514386971,0.184446066023879,4
75,50,0.0,MVNR,0.184256842029686,0.450332426005849,0.225578507937305,4
75,50,0.0,MVTR,0.185891688222254,0.445614078146344,0.223420087551298,4
75,50,0.0,MSLR,0.185185769736753,0.447980510726203,0.224705770605459,4
