Rep,N,Crate,Model,LogLik,AIC,BIC,nu
53,100,0.0,MSLCR,-943.727226212684,1925.45445242537,1974.95268595914,4
54,100,0.0,MVNR,-932.817058469748,1901.6341169395,1948.52718028728,4
54,100,0.0,MVTR,-916.952606137584,1871.90521227517,1921.40344580894,4
54,100,0.0,MSLR,-916.952262057459,1871.90452411492,1921.40275764869,4
54,100,0.0,MVNCR,-932.817058469748,1901.6341169395,1948.52718028728,4
54,100,0.0,MVTCR,-916.952606137607,1871.90521227521,1921.40344580899,4
54,100,0.0,MSLCR,-917.387407130019,1872.77481426004,1922.27304779381,4
55,100,0.0,MVNR,-943.348318468174,1922.69663693635,1969.58970028413,4
55,100,0.0,MVTR,-930.457839566777,1898.91567913355,1948.41391266733,4
55,100,0.0,MSLR,-929.913439504567,1897.82687900913,1947.32511254291,4
55,100,0.0,MVNCR,-943.348318468174,1922.69663693635,1969.58970028413,4
55,100,0.0,MVTCR,-930.457839567936,1898.91567913587,1948.41391266965,4
55,100,0.0,MSLCR,-929.914593941693,1897.82918788339,1947.32742141716,4
56,100,0.0,MVNR,-952.861836737581,1941.72367347516,1988.61673682295,4
56,100,0.0,MVTR,-913.874500689155,1865.74900137831,1915.24723491208,4
56,100,0.0,MSLR,-910.176939709155,1858.35387941831,1907.85211295208,4
56,100,0.0,MVNCR,-952.861836737581,1941.72367347516,1988.61673682295,4
56,100,0.0,MVTCR,-913.874500689236,1865.74900137847,1915.24723491225,4
56,100,0.0,MSLCR,-910.180980464831,1858.36196092966,1907.86019446343,4
57,100,0.0,MVNR,-1016.75940953295,2069.5188190659,2116.41188241368,4
57,100,0.0,MVTR,-958.042124974421,1954.08424994884,2003.58248348262,4
57,100,0.0,MSLR,-958.288561705638,1954.57712341128,2004.07535694505,4
57,100,0.0,MVNCR,-1016.75940953295,2069.5188190659,2116.41188241368,4
57,100,0.0,MVTCR,-958.042124974372,1954.08424994874,2003.58248348252,4
57,100,0.0,MSLCR,-958.772760270042,1955.54552054008,2005.04375407386,4
58,100,0.0,MVNR,-929.890263548071,1895.78052709614,1942.67359044393,4
58,100,0.0,MVTR,-918.853394446775,1875.70678889355,1925.20502242732,4
58,100,0.0,MSLR,-916.281027106071,1870.56205421214,1920.06028774592,4
58,100,0.0,MVNCR,-929.890263548071,1895.78052709614,1942.67359044393,4
58,100,0.0,MVTCR,-918.853394447134,1875.70678889427,1925.20502242804,4
58,100,0.0,MSLCR,-916.302672387674,1870.60534477535,1920.10357830912,4
59,100,0.0,MVNR,-972.409792321675,1980.81958464335,2027.71264799114,4
59,100,0.0,MVTR,-965.01368172218,1968.02736344436,2017.52559697813,4
59,100,0.0,MSLR,-965.086623472576,1968.17324694515,2017.67148047893,4
59,100,0.0,MVNCR,-972.409792321675,1980.81958464335,2027.71264799114,4
59,100,0.0,MVTCR,-965.013681722197,1968.02736344439,2017.52559697817,4
59,100,0.0,MSLCR,-965.75021379996,1969.50042759992,2018.99866113369,4
60,100,0.0,MVNR,-951.105842126788,1938.21168425358,1985.10474760136,4
60,100,0.0,MVTR,-945.273715438271,1928.54743087654,1978.04566441032,4
60,100,0.0,MSLR,-945.505711012329,1929.01142202466,1978.50965555843,4
60,100,0.0,MVNCR,-951.105842126788,1938.21168425358,1985.10474760136,4
60,100,0.0,MVTCR,-945.273715438271,1928.54743087654,1978.04566441032,4
60,100,0.0,MSLCR,-946.11318066709,1930.22636133418,1979.72459486795,4
61,100,0.0,MVNR,-938.490211631179,1912.98042326236,1959.87348661014,4
61,100,0.0,MVTR,-934.900081273765,1907.80016254753,1957.2983960813,4
61,100,0.0,MSLR,-933.172323458042,1904.34464691608,1953.84288044986,4
61,100,0.0,MVNCR,-938.490211631179,1912.98042326236,1959.87348661014,4
61,100,0.0,MVTCR,-934.900081273706,1907.80016254741,1957.29839608119,4
61,100,0.0,MSLCR,-934.433886908023,1906.86777381605,1956.36600734982,4
62,100,0.0,MVNR,-956.891318537486,1949.78263707497,1996.67570042276,4
62,100,0.0,MVTR,-950.539308638401,1939.0786172768,1988.57685081058,4
62,100,0.0,MSLR,-948.359815428074,1934.71963085615,1984.21786438992,4
62,100,0.0,MVNCR,-956.891318537486,1949.78263707497,1996.67570042276,4
62,100,0.0,MVTCR,-950.539308638423,1939.07861727685,1988.57685081062,4
62,100,0.0,MSLCR,-949.950630572415,1937.90126114483,1987.3994946786,4
63,100,0.0,MVNR,-948.948627892842,1933.89725578568,1980.79031913347,4
63,100,0.0,MVTR,-943.54727873143,1925.09455746286,1974.59279099663,4
63,100,0.0,MSLR,-944.126813637466,1926.25362727493,1975.75186080871,4
63,100,0.0,MVNCR,-948.948627892842,1933.89725578568,1980.79031913347,4
63,100,0.0,MVTCR,-943.547278731417,1925.09455746283,1974.59279099661,4
63,100,0.0,MSLCR,-944.229928374163,1926.45985674833,1975.9580902821,4
64,100,0.0,MVNR,-1026.39459434004,2088.78918868007,2135.68225202786,4
64,100,0.0,MVTR,-942.497509214144,1922.99501842829,1972.49325196206,4
64,100,0.0,MSLR,-941.995991825819,1921.99198365164,1971.49021718541,4
64,100,0.0,MVNCR,-1026.39459434004,2088.78918868007,2135.68225202786,4
64,100,0.0,MVTCR,-942.497509214119,1922.99501842824,1972.49325196201,4
64,100,0.0,MSLCR,-943.215645815356,1924.43129163071,1973.92952516449,4
65,100,0.0,MVNR,-957.9686121966,1951.9372243932,1998.83028774099,4
65,100,0.0,MVTR,-944.700590912382,1927.40118182476,1976.89941535854,4
65,100,0.0,MSLR,-944.793136246993,1927.58627249399,1977.08450602776,4
65,100,0.0,MVNCR,-957.9686121966,1951.9372243932,1998.83028774099,4
65,100,0.0,MVTCR,-944.700590912395,1927.40118182479,1976.89941535856,4
65,100,0.0,MSLCR,-944.846217639846,1927.69243527969,1977.19066881347,4
66,100,0.0,MVNR,-940.752490646021,1917.50498129204,1964.39804463983,4
66,100,0.0,MVTR,-922.576254129149,1883.1525082583,1932.65074179207,4
66,100,0.0,MSLR,-922.220828440911,1882.44165688182,1931.9398904156,4
66,100,0.0,MVNCR,-940.752490646021,1917.50498129204,1964.39804463983,4
66,100,0.0,MVTCR,-922.576254129264,1883.15250825853,1932.6507417923,4
66,100,0.0,MSLCR,-922.379766441639,1882.75953288328,1932.25776641705,4
67,100,0.0,MVNR,-972.204851788495,1980.40970357699,2027.30276692478,4
67,100,0.0,MVTR,-962.829542438,1963.659084876,2013.15731840977,4
67,100,0.0,MSLR,-961.550831449556,1961.10166289911,2010.59989643289,4
67,100,0.0,MVNCR,-972.204851788495,1980.40970357699,2027.30276692478,4
67,100,0.0,MVTCR,-962.829542437116,1963.65908487423,2013.15731840801,4
67,100,0.0,MSLCR,-961.965365729598,1961.9307314592,2011.42896499297,4
68,100,0.0,MVNR,-942.382481919603,1920.76496383921,1967.65802718699,4
68,100,0.0,MVTR,-940.73394398994,1919.46788797988,1968.96612151365,4
68,100,0.0,MSLR,-941.346928279931,1920.69385655986,1970.19209009364,4
68,100,0.0,MVNCR,-942.382481919603,1920.76496383921,1967.65802718699,4
68,100,0.0,MVTCR,-940.733943989921,1919.46788797984,1968.96612151362,4
68,100,0.0,MSLCR,-942.680567452406,1923.36113490481,1972.85936843859,4
69,100,0.0,MVNR,-928.852376330547,1893.70475266109,1940.59781600888,4
69,100,0.0,MVTR,-904.945723455792,1847.89144691158,1897.38968044536,4
69,100,0.0,MSLR,-904.688429096301,1847.3768581926,1896.87509172638,4
69,100,0.0,MVNCR,-928.852376330547,1893.70475266109,1940.59781600888,4
69,100,0.0,MVTCR,-904.945723455777,1847.89144691155,1897.38968044533,4
69,100,0.0,MSLCR,-906.476994411567,1850.95398882313,1900.45222235691,4
70,100,0.0,MVNR,-960.592293157002,1957.184586314,2004.07764966179,4
70,100,0.0,MVTR,-933.592293028358,1905.18458605672,1954.68281959049,4
70,100,0.0,MSLR,-931.492855062233,1900.98571012447,1950.48394365824,4
70,100,0.0,MVNCR,-960.592293157002,1957.184586314,2004.07764966179,4
70,100,0.0,MVTCR,-933.592293028472,1905.18458605694,1954.68281959072,4
70,100,0.0,MSLCR,-931.498082890386,1900.99616578077,1950.49439931455,4
71,100,0.0,MVNR,-957.081860311067,1950.16372062213,1997.05678396992,4
71,100,0.0,MVTR,-946.571616531667,1931.14323306333,1980.64146659711,4
71,100,0.0,MSLR,-944.780952952169,1927.56190590434,1977.06013943811,4
71,100,0.0,MVNCR,-957.081860311067,1950.16372062213,1997.05678396992,4
71,100,0.0,MVTCR,-946.571616530827,1931.14323306165,1980.64146659543,4
71,100,0.0,MSLCR,-945.127041391934,1928.25408278387,1977.75231631764,4
72,100,0.0,MVNR,-981.939309735115,1999.87861947023,2046.77168281802,4
72,100,0.0,MVTR,-953.138159060795,1944.27631812159,1993.77455165536,4
72,100,0.0,MSLR,-952.641311052299,1943.2826221046,1992.78085563837,4
72,100,0.0,MVNCR,-981.939309735115,1999.87861947023,2046.77168281802,4
72,100,0.0,MVTCR,-953.138159060788,1944.27631812158,1993.77455165535,4
72,100,0.0,MSLCR,-953.018576827817,1944.03715365563,1993.53538718941,4
73,100,0.0,MVNR,-958.934825302982,1953.86965060596,2000.76271395375,4
73,100,0.0,MVTR,-945.331012033543,1928.66202406709,1978.16025760086,4
73,100,0.0,MSLR,-945.987291851136,1929.97458370227,1979.47281723605,4
73,100,0.0,MVNCR,-958.934825302982,1953.86965060596,2000.76271395375,4
73,100,0.0,MVTCR,-945.331012033913,1928.66202406783,1978.1602576016,4
73,100,0.0,MSLCR,-946.010045565725,1930.02009113145,1979.51832466522,4
74,100,0.0,MVNR,-982.75953407835,2001.5190681567,2048.41213150449,4
74,100,0.0,MVTR,-930.695992997358,1899.39198599472,1948.89021952849,4
74,100,0.0,MSLR,-928.351538294697,1894.70307658939,1944.20131012317,4
74,100,0.0,MVNCR,-982.75953407835,2001.5190681567,2048.41213150449,4
74,100,0.0,MVTCR,-930.695992997351,1899.3919859947,1948.89021952848,4
74,100,0.0,MSLCR,-928.611139683987,1895.22227936797,1944.72051290175,4
75,100,0.0,MVNR,-1000.13450261796,2036.26900523591,2083.1620685837,4
75,100,0.0,MVTR,-966.698403916335,1971.39680783267,2020.89504136644,4
75,100,0.0,MSLR,-964.620925992659,1967.24185198532,2016.74008551909,4
75,100,0.0,MVNCR,-1000.13450261796,2036.26900523591,2083.1620685837,4
75,100,0.0,MVTCR,-966.698403916329,1971.39680783266,2020.89504136643,4
75,100,0.0,MSLCR,-964.620320845277,1967.24064169055,2016.73887522433,4
76,100,0.0,MVNR,-990.108718913033,2016.21743782607,2063.11050117385,4
76,100,0.0,MVTR,-974.080227386151,1986.1604547723,2035.65868830608,4
76,100,0.0,MSLR,-974.861227327493,1987.72245465499,2037.22068818876,4
76,100,0.0,MVNCR,-990.108718913033,2016.21743782607,2063.11050117385,4
76,100,0.0,MVTCR,-974.080227386217,1986.16045477243,2035.65868830621,4
76,100,0.0,MSLCR,-975.017428337771,1988.03485667554,2037.53309020932,4
77,100,0.0,MVNR,-926.372851684427,1888.74570336885,1935.63876671664,4
77,100,0.0,MVTR,-919.914663495209,1877.82932699042,1927.32756052419,4
77,100,0.0,MSLR,-920.643284475157,1879.28656895031,1928.78480248409,4
77,100,0.0,MVNCR,-926.372851684427,1888.74570336885,1935.63876671664,4
77,100,0.0,MVTCR,-919.914663495071,1877.82932699014,1927.32756052392,4
77,100,0.0,MSLCR,-920.662627438773,1879.32525487755,1928.82348841132,4
78,100,0.0,MVNR,-978.229637111334,1992.45927422267,2039.35233757045,4
78,100,0.0,MVTR,-960.002512124061,1958.00502424812,2007.5032577819,4
78,100,0.0,MSLR,-958.354603122294,1954.70920624459,2004.20743977836,4
78,100,0.0,MVNCR,-978.229637111334,1992.45927422267,2039.35233757045,4
78,100,0.0,MVTCR,-960.002512124169,1958.00502424834,2007.50325778211,4
78,100,0.0,MSLCR,-958.39178553195,1954.7835710639,2004.28180459767,4
79,100,0.0,MVNR,-980.980918215528,1997.96183643106,2044.85489977884,4
79,100,0.0,MVTR,-947.756849596666,1933.51369919333,1983.0119327271,4
79,100,0.0,MSLR,-944.940886872546,1927.88177374509,1977.38000727887,4
79,100,0.0,MVNCR,-980.980918215528,1997.96183643106,2044.85489977884,4
79,100,0.0,MVTCR,-947.75684959666,1933.51369919332,1983.01193272709,4
79,100,0.0,MSLCR,-944.963857451992,1927.92771490398,1977.42594843776,4
80,100,0.0,MVNR,-894.526131925733,1825.05226385147,1871.94532719925,4
80,100,0.0,MVTR,-892.540980529772,1823.08196105954,1872.58019459332,4
80,100,0.0,MSLR,-892.289947570943,1822.57989514189,1872.07812867566,4
80,100,0.0,MVNCR,-894.526131925733,1825.05226385147,1871.94532719925,4
80,100,0.0,MVTCR,-892.540980529794,1823.08196105959,1872.58019459336,4
80,100,0.0,MSLCR,-892.321520776241,1822.64304155248,1872.14127508626,4
81,100,0.0,MVNR,-1006.25298862227,2048.50597724454,2095.39904059233,4
81,100,0.0,MVTR,-983.078958149747,2004.15791629949,2053.65614983327,4
81,100,0.0,MSLR,-981.738790472406,2001.47758094481,2050.97581447859,4
81,100,0.0,MVNCR,-1006.25298862227,2048.50597724454,2095.39904059233,4
81,100,0.0,MVTCR,-983.07895814972,2004.15791629944,2053.65614983321,4
81,100,0.0,MSLCR,-981.743829491296,2001.48765898259,2050.98589251637,4
82,100,0.0,MVNR,-958.194827954905,1952.38965590981,1999.2827192576,4
82,100,0.0,MVTR,-921.072339468976,1880.14467893795,1929.64291247173,4
82,100,0.0,MSLR,-922.301032699834,1882.60206539967,1932.10029893344,4
82,100,0.0,MVNCR,-958.194827954905,1952.38965590981,1999.2827192576,4
82,100,0.0,MVTCR,-921.072339468967,1880.14467893793,1929.64291247171,4
82,100,0.0,MSLCR,-924.480176054856,1886.96035210971,1936.45858564349,4
83,100,0.0,MVNR,-916.431613916931,1868.86322783386,1915.75629118165,4
83,100,0.0,MVTR,-905.099310999326,1848.19862199865,1897.69685553243,4
83,100,0.0,MSLR,-905.828791222241,1849.65758244448,1899.15581597826,4
83,100,0.0,MVNCR,-916.431613916931,1868.86322783386,1915.75629118165,4
83,100,0.0,MVTCR,-905.099310999294,1848.19862199859,1897.69685553236,4
83,100,0.0,MSLCR,-906.287421690346,1850.57484338069,1900.07307691447,4
84,100,0.0,MVNR,-951.002070402485,1938.00414080497,1984.89720415275,4
84,100,0.0,MVTR,-924.181009248114,1886.36201849623,1935.86025203,4
84,100,0.0,MSLR,-922.746704520512,1883.49340904102,1932.9916425748,4
84,100,0.0,MVNCR,-951.002070402485,1938.00414080497,1984.89720415275,4
84,100,0.0,MVTCR,-924.181009248068,1886.36201849614,1935.86025202991,4
84,100,0.0,MSLCR,-923.039840616611,1884.07968123322,1933.577914767,4
85,100,0.0,MVNR,-934.43362873342,1904.86725746684,1951.76032081463,4
85,100,0.0,MVTR,-928.227766912029,1894.45553382406,1943.95376735783,4
85,100,0.0,MSLR,-929.161281043178,1896.32256208636,1945.82079562013,4
85,100,0.0,MVNCR,-934.43362873342,1904.86725746684,1951.76032081463,4
85,100,0.0,MVTCR,-928.227766912069,1894.45553382414,1943.95376735791,4
85,100,0.0,MSLCR,-929.27159818417,1896.54319636834,1946.04142990211,4
86,100,0.0,MVNR,-909.847506607105,1855.69501321421,1902.588076562,4
86,100,0.0,MVTR,-903.755711465981,1845.51142293196,1895.00965646574,4
86,100,0.0,MSLR,-902.719397250863,1843.43879450173,1892.9370280355,4
86,100,0.0,MVNCR,-909.847506607105,1855.69501321421,1902.588076562,4
86,100,0.0,MVTCR,-903.755711465978,1845.51142293196,1895.00965646573,4
86,100,0.0,MSLCR,-902.722260235475,1843.44452047095,1892.94275400472,4
87,100,0.0,MVNR,-922.377342753897,1880.75468550779,1927.64774885558,4
87,100,0.0,MVTR,-914.101016878556,1866.20203375711,1915.70026729089,4
87,100,0.0,MSLR,-914.136780841442,1866.27356168288,1915.77179521666,4
87,100,0.0,MVNCR,-922.377342753897,1880.75468550779,1927.64774885558,4
87,100,0.0,MVTCR,-914.101016879306,1866.20203375861,1915.70026729238,4
87,100,0.0,MSLCR,-914.213502993779,1866.42700598756,1915.92523952133,4
88,100,0.0,MVNR,-944.763908214,1925.527816428,1972.42087977579,4
88,100,0.0,MVTR,-941.997669098274,1921.99533819655,1971.49357173032,4
88,100,0.0,MSLR,-941.868797263808,1921.73759452762,1971.23582806139,4
88,100,0.0,MVNCR,-944.763908214,1925.527816428,1972.42087977579,4
88,100,0.0,MVTCR,-941.997669098303,1921.99533819661,1971.49357173038,4
88,100,0.0,MSLCR,-942.954992736628,1923.90998547326,1973.40821900703,4
89,100,0.0,MVNR,-958.328179351964,1952.65635870393,1999.54942205171,4
89,100,0.0,MVTR,-957.224589395181,1952.44917879036,2001.94741232414,4
89,100,0.0,MSLR,-957.410012639337,1952.82002527867,2002.31825881245,4
89,100,0.0,MVNCR,-958.328179351964,1952.65635870393,1999.54942205171,4
89,100,0.0,MVTCR,-957.224589395194,1952.44917879039,2001.94741232416,4
89,100,0.0,MSLCR,-960.000516395069,1958.00103279014,2007.49926632391,4
90,100,0.0,MVNR,-921.317144380228,1878.63428876046,1925.52735210824,4
90,100,0.0,MVTR,-920.52390705783,1879.04781411566,1928.54604764943,4
90,100,0.0,MSLR,-920.896610711806,1879.79322142361,1929.29145495739,4
90,100,0.0,MVNCR,-921.317144380228,1878.63428876046,1925.52735210824,4
90,100,0.0,MVTCR,-920.523907057844,1879.04781411569,1928.54604764946,4
90,100,0.0,MSLCR,-922.148714310744,1882.29742862149,1931.79566215526,4
91,100,0.0,MVNR,-1019.51998639425,2075.0399727885,2121.93303613628,4
91,100,0.0,MVTR,-987.078993590943,2012.15798718189,2061.65622071566,4
91,100,0.0,MSLR,-986.533425824075,2011.06685164815,2060.56508518192,4
91,100,0.0,MVNCR,-1019.51998639425,2075.0399727885,2121.93303613628,4
91,100,0.0,MVTCR,-987.078993590937,2012.15798718187,2061.65622071565,4
91,100,0.0,MSLCR,-986.865001710424,2011.73000342085,2061.22823695462,4
92,100,0.0,MVNR,-951.579010414318,1939.15802082864,1986.05108417642,4
92,100,0.0,MVTR,-931.638142529017,1901.27628505803,1950.77451859181,4
92,100,0.0,MSLR,-932.228469374789,1902.45693874958,1951.95517228335,4
92,100,0.0,MVNCR,-951.579010414318,1939.15802082864,1986.05108417642,4
92,100,0.0,MVTCR,-931.638142529037,1901.27628505807,1950.77451859185,4
92,100,0.0,MSLCR,-932.350846056994,1902.70169211399,1952.19992564776,4
93,100,0.0,MVNR,-1008.9196215406,2053.8392430812,2100.73230642899,4
93,100,0.0,MVTR,-976.735580838234,1991.47116167647,2040.96939521024,4
93,100,0.0,MSLR,-975.74004644019,1989.48009288038,2038.97832641415,4
93,100,0.0,MVNCR,-1008.9196215406,2053.8392430812,2100.73230642899,4
93,100,0.0,MVTCR,-976.735580838175,1991.47116167635,2040.96939521012,4
93,100,0.0,MSLCR,-975.891674678806,1989.78334935761,2039.28158289139,4
94,100,0.0,MVNR,-958.338180461776,1952.67636092355,1999.56942427134,4
94,100,0.0,MVTR,-953.313118305798,1944.6262366116,1994.12447014537,4
94,100,0.0,MSLR,-952.800770415406,1943.60154083081,1993.09977436459,4
94,100,0.0,MVNCR,-958.338180461776,1952.67636092355,1999.56942427134,4
94,100,0.0,MVTCR,-953.313118305789,1944.62623661158,1994.12447014535,4
94,100,0.0,MSLCR,-953.408185010313,1944.81637002063,1994.3146035544,4
95,100,0.0,MVNR,-970.765351423419,1977.53070284684,2024.42376619462,4
95,100,0.0,MVTR,-946.509561072885,1931.01912214577,1980.51735567954,4
95,100,0.0,MSLR,-944.574557743394,1927.14911548679,1976.64734902056,4
95,100,0.0,MVNCR,-970.765351423419,1977.53070284684,2024.42376619462,4
95,100,0.0,MVTCR,-946.509561072959,1931.01912214592,1980.51735567969,4
95,100,0.0,MSLCR,-944.581952599541,1927.16390519908,1976.66213873286,4
96,100,0.0,MVNR,-932.56741813552,1901.13483627104,1948.02789961883,4
96,100,0.0,MVTR,-926.897799733895,1891.79559946779,1941.29383300156,4
96,100,0.0,MSLR,-928.182761771113,1894.36552354223,1943.863757076,4
96,100,0.0,MVNCR,-932.56741813552,1901.13483627104,1948.02789961883,4
96,100,0.0,MVTCR,-926.897799764348,1891.7955995287,1941.29383306247,4
96,100,0.0,MSLCR,-928.204713155354,1894.40942631071,1943.90765984448,4
97,100,0.0,MVNR,-949.165071594492,1934.33014318898,1981.22320653677,4
97,100,0.0,MVTR,-928.987521126555,1895.97504225311,1945.47327578688,4
97,100,0.0,MSLR,-927.256146645396,1892.51229329079,1942.01052682457,4
97,100,0.0,MVNCR,-949.165071594492,1934.33014318898,1981.22320653677,4
97,100,0.0,MVTCR,-928.987521126371,1895.97504225274,1945.47327578652,4
97,100,0.0,MSLCR,-927.396562705189,1892.79312541038,1942.29135894415,4
98,100,0.0,MVNR,-1026.02812719996,2088.05625439991,2134.9493177477,4
98,100,0.0,MVTR,-977.847712462835,1993.69542492567,2043.19365845944,4
98,100,0.0,MSLR,-976.760309375622,1991.52061875124,2041.01885228502,4
98,100,0.0,MVNCR,-1026.02812719996,2088.05625439991,2134.9493177477,4
98,100,0.0,MVTCR,-977.847712462847,1993.69542492569,2043.19365845947,4
98,100,0.0,MSLCR,-976.849770082143,1991.69954016429,2041.19777369806,4
99,100,0.0,MVNR,-995.769660985082,2027.53932197016,2074.43238531795,4
99,100,0.0,MVTR,-959.208951745372,1956.41790349074,2005.91613702452,4
99,100,0.0,MSLR,-957.649123233446,1953.29824646689,2002.79648000067,4
99,100,0.0,MVNCR,-995.769660985082,2027.53932197016,2074.43238531795,4
99,100,0.0,MVTCR,-959.208951745401,1956.4179034908,2005.91613702458,4
99,100,0.0,MSLCR,-957.947716740943,1953.89543348189,2003.39366701566,4
100,100,0.0,MVNR,-964.874206242051,1965.7484124841,2012.64147583189,4
100,100,0.0,MVTR,-934.426180037646,1906.85236007529,1956.35059360907,4
100,100,0.0,MSLR,-932.488129458655,1902.97625891731,1952.47449245108,4
100,100,0.0,MVNCR,-964.874206242051,1965.7484124841,2012.64147583189,4
100,100,0.0,MVTCR,-934.426180037606,1906.85236007521,1956.35059360899,4
100,100,0.0,MSLCR,-932.487100250238,1902.97420050048,1952.47243403425,4
1,100,0.05,MVNR,-883.851524935521,1803.70304987104,1850.59611321883,4
1,100,0.05,MVTR,-879.948125372633,1797.89625074527,1847.39448427904,4
1,100,0.05,MSLR,-879.352100106355,1796.70420021271,1846.20243374648,4
1,100,0.05,MVNCR,-891.879679281853,1819.75935856371,1866.65242191149,4
1,100,0.05,MVTCR,-885.527782351062,1809.05556470212,1858.5537982359,4
1,100,0.05,MSLCR,-887.393565576851,1812.7871311537,1862.28536468748,4
2,100,0.05,MVNR,-898.749399821238,1833.49879964248,1880.39186299026,4
2,100,0.05,MVTR,-889.609237662421,1817.21847532484,1866.71670885862,4
2,100,0.05,MSLR,-887.354872565402,1812.7097451308,1862.20797866458,4
2,100,0.05,MVNCR,-904.603537259854,1845.20707451971,1892.10013786749,4
2,100,0.05,MVTCR,-894.650691652148,1827.3013833043,1876.79961683807,4
2,100,0.05,MSLCR,-896.422838368833,1830.84567673767,1880.34391027144,4
3,100,0.05,MVNR,-918.378661927191,1872.75732385438,1919.65038720217,4
3,100,0.05,MVTR,-915.617011676094,1869.23402335219,1918.73225688596,4
3,100,0.05,MSLR,-915.31785713367,1868.63571426734,1918.13394780111,4
3,100,0.05,MVNCR,-924.414606643632,1884.82921328726,1931.72227663505,4
3,100,0.05,MVTCR,-921.569167348291,1881.13833469658,1930.63656823036,4
3,100,0.05,MSLCR,-917.809152142569,1873.61830428514,1923.11653781891,4
4,100,0.05,MVNR,-859.521274684095,1755.04254936819,1801.93561271598,4
4,100,0.05,MVTR,-859.504350471798,1757.0087009436,1806.50693447737,4
4,100,0.05,MSLR,-859.509821448133,1757.01964289627,1806.51787643004,4
4,100,0.05,MVNCR,-868.276951868483,1772.55390373697,1819.44696708475,4
4,100,0.05,MVTCR,-868.805081648112,1775.61016329622,1825.10839683,4
4,100,0.05,MSLCR,-867.024131771159,1772.04826354232,1821.54649707609,4
5,100,0.05,MVNR,-880.532491318414,1797.06498263683,1843.95804598461,4
5,100,0.05,MVTR,-880.53848623209,1799.07697246418,1848.57520599795,4
5,100,0.05,MSLR,-880.54248674976,1799.08497349952,1848.58320703329,4
5,100,0.05,MVNCR,-888.030555984557,1812.06111196911,1858.9541753169,4
5,100,0.05,MVTCR,-888.305784656436,1814.61156931287,1864.10980284665,4
5,100,0.05,MSLCR,-887.632837174605,1813.26567434921,1862.76390788298,4
6,100,0.05,MVNR,-891.520148143875,1819.04029628775,1865.93335963553,4
6,100,0.05,MVTR,-890.926973242423,1819.85394648485,1869.35218001862,4
6,100,0.05,MSLR,-891.02915945645,1820.0583189129,1869.55655244667,4
6,100,0.05,MVNCR,-897.723438801578,1831.44687760316,1878.33994095094,4
6,100,0.05,MVTCR,-897.333702176991,1832.66740435398,1882.16563788775,4
6,100,0.05,MSLCR,-896.355507580881,1830.71101516176,1880.20924869554,4
7,100,0.05,MVNR,-902.519516270824,1841.03903254165,1887.93209588943,4
7,100,0.05,MVTR,-902.55584081097,1843.11168162194,1892.60991515571,4
7,100,0.05,MSLR,-902.531534011287,1843.06306802257,1892.56130155635,4
7,100,0.05,MVNCR,-910.29244818746,1856.58489637492,1903.47795972271,4
7,100,0.05,MVTCR,-909.559153079065,1857.11830615813,1906.6165396919,4
7,100,0.05,MSLCR,-910.371713844144,1858.74342768829,1908.24166122206,4
8,100,0.05,MVNR,-882.880148817482,1801.76029763496,1848.65336098275,4
8,100,0.05,MVTR,-882.019825752727,1802.03965150545,1851.53788503923,4
8,100,0.05,MSLR,-881.988687069073,1801.97737413815,1851.47560767192,4
8,100,0.05,MVNCR,-891.30642357339,1818.61284714678,1865.50591049457,4
8,100,0.05,MVTCR,-889.791214477349,1817.5824289547,1867.08066248847,4
8,100,0.05,MSLCR,-886.951208849881,1811.90241769976,1861.40065123354,4
9,100,0.05,MVNR,-916.56451929472,1869.12903858944,1916.02210193723,4
9,100,0.05,MVTR,-900.907903259856,1839.81580651971,1889.31404005349,4
9,100,0.05,MSLR,-897.119217096277,1832.23843419255,1881.73666772633,4
9,100,0.05,MVNCR,-920.517984166989,1877.03596833398,1923.92903168176,4
9,100,0.05,MVTCR,-903.441528620324,1844.88305724065,1894.38129077442,4
9,100,0.05,MSLCR,-900.181536319391,1838.36307263878,1887.86130617256,4
10,100,0.05,MVNR,-884.037761984767,1804.07552396953,1850.96858731732,4
10,100,0.05,MVTR,-884.053426234723,1806.10685246945,1855.60508600322,4
10,100,0.05,MSLR,-883.791914149247,1805.58382829849,1855.08206183227,4
10,100,0.05,MVNCR,-891.23921203982,1818.47842407964,1865.37148742743,4
10,100,0.05,MVTCR,-892.524448873609,1823.04889774722,1872.54713128099,4
10,100,0.05,MSLCR,-890.297338306135,1818.59467661227,1868.09291014604,4
11,100,0.05,MVNR,-904.884521833721,1845.76904366744,1892.66210701523,4
11,100,0.05,MVTR,-903.474679561212,1844.94935912242,1894.4475926562,4
11,100,0.05,MSLR,-902.953363295861,1843.90672659172,1893.4049601255,4
11,100,0.05,MVNCR,-913.065034595467,1862.13006919093,1909.02313253872,4
11,100,0.05,MVTCR,-910.403219059594,1858.80643811919,1908.30467165296,4
11,100,0.05,MSLCR,-904.830449290551,1847.6608985811,1897.15913211488,4
12,100,0.05,MVNR,-921.028964791568,1878.05792958314,1924.95099293092,4
12,100,0.05,MVTR,-914.645988713131,1867.29197742626,1916.79021096004,4
12,100,0.05,MSLR,-913.514784535875,1865.02956907175,1914.52780260552,4
12,100,0.05,MVNCR,-927.424069627708,1890.84813925542,1937.7412026032,4
