Rep,N,Crate,Model,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,EST11,EST12,EST13,EST14,EST15,EST16,EST17,EST18,EST19,nu
86,25,0.05,MVTCR,2.07042029081376,3.85565975851297,-1.84917997910328,0.791480227606209,0.417500556447852,3.39192765065022,0.118536087753425,0.0509026432933768,1.94125161615434,-0.123850554694396,1.36611893042543,0.0923340429240285,2.56967191021068,0.179622239668489,0.0390321341886712,0.0106486297806538,0.440082433705368,1.00879712349988,24.4999996446835,10
86,25,0.05,MSLCR,1.9316960499156,2.43782401962829,-1.16945867838255,1.89639485432247,0.190733349141586,4.99928710484584,-0.086011734906453,1.46018241041183,7.15089035104051,-0.971762222140868,2.36659749705342,1.50707687325269,4.39132316360133,0.751640715006632,0.0089546910723495,-0.0693826144677391,0.0892704404883242,1.59221236159232,7.86221538501805,10
87,25,0.05,MVNR,2.10784986194642,3.54856644634714,-1.77376114829783,0.806683890306156,0.285478814664693,3.19398638988976,0.670078830001012,0.82332668389006,2.44315704578246,0.350657877350268,0.125186598052941,-0.0089170550171279,1.62329119292384,0.135376285969668,0.787179508198497,0.310047965579992,0.101418314877851,0.676981029178619,0.0,10
87,25,0.05,MVTR,2.10816717498906,3.54877072120809,-1.77399327012458,0.806718438134384,0.285429534691074,3.19382618083089,0.670163534512254,0.823341720859665,2.44328140435692,0.350636862782788,0.125134029498502,-0.008918483914898,1.62327398991846,0.135352318183245,0.787208618601486,0.309992149543424,0.101431414659201,0.676996661397206,1612207.72295241,10
87,25,0.05,MSLR,2.10797607260378,3.54852527274758,-1.77379380491336,0.797821272698541,0.282339064690888,3.15881404904936,0.662789106779117,0.814349349755451,2.4163945081575,0.346796423085087,0.123786427049003,-0.0087515446350169,1.60552110436906,0.133890843352067,0.778532309817217,0.306605360616785,0.100346093250509,0.669521517344,180.967979750303,10
87,25,0.05,MVNCR,2.07476739642966,3.4492066566414,-1.72151115869631,0.933206182659309,0.38153976772544,3.78144587985712,0.833326151403708,0.999867019221299,2.88719476182188,0.446924712556536,0.265575264899215,0.0104758687985235,1.91368845920493,0.180659244925841,0.961418879162556,0.386331860199097,0.0986330976911792,0.78261819595277,0.0,10
87,25,0.05,MVTCR,2.20051668550478,3.48002127422105,-1.75465454059733,0.777919329512394,0.275122316038046,3.41372055695488,0.775965689983447,0.926619557633689,2.72893513429121,0.406929334562801,0.14514791974536,0.107421679487218,1.85065341287156,0.137865794329427,0.840741340133365,0.312795322144941,0.135082914541816,0.659259508566555,10.4999999998566,10
87,25,0.05,MSLCR,1.9684592244537,2.24248603542739,-1.15713646244905,1.30438044536818,0.375048280364658,4.85155819704891,1.65562030877161,1.62270608952483,6.58829255577894,0.649828480141333,1.47286217075664,0.122832919803027,6.59646043525465,0.337667899086257,1.23596735418776,0.304670105455104,0.107365408825173,1.32380506923993,10.4362138754191,10
88,25,0.05,MVNR,2.09930313934734,3.00306672470673,-1.56923950018541,0.907923611024332,0.316719933239507,2.23357545362924,0.681602364191246,0.362585658741504,2.43136519331386,1.0200680459255,0.309541837999109,0.767601361450887,3.09935608505314,0.624408720842981,0.739255273448489,0.609086992517301,1.48080892360262,1.848455235154,0.0,10
88,25,0.05,MVTR,2.08777902199756,3.00220548316276,-1.57136446861517,0.890411942992869,0.303556846254996,2.20668488559529,0.681995820778192,0.369767633446116,2.39773209560949,0.997880047756258,0.275141470359607,0.773472853663425,2.95577498513977,0.610561178019329,0.692276592665581,0.594043702380148,1.38369040073851,1.73265353703623,61.4929730042367,10
88,25,0.05,MSLR,2.09570512833546,3.00287891321217,-1.56989067389783,0.826529877462455,0.286019609749282,2.03705742030396,0.623981401006855,0.333864879606542,2.21631290852989,0.927348129309336,0.272709081588487,0.703564827675991,2.79692040879436,0.567253390920884,0.663643139793686,0.553300432515996,1.32639106893125,1.65906413088404,22.175538998031,10
88,25,0.05,MVNCR,2.06379099791102,2.96705732898927,-1.56064813813378,1.06193227989133,0.415520024548798,2.59388962262435,0.773455733462464,0.38221639440049,2.76433204017339,1.21176718801347,0.519077058749633,0.866059304622891,3.53655105731387,0.758984678960956,0.958845182617314,0.748726781030876,1.78883112207308,2.22447350730649,0.0,10
88,25,0.05,MVTCR,2.04711628034131,3.03390393573591,-1.59975463229548,0.874994699678955,0.29266301573404,2.31754367385367,0.7085019384803,0.342907095136289,2.54105848656637,0.965563806839059,0.243108094629436,0.841818437161191,2.60675419019785,0.624766806847807,0.622684815712509,0.573200355667041,1.22111103578821,1.54384711902456,7.49860545227843,10
88,25,0.05,MSLCR,1.9667859318864,2.36149007994717,-1.2806459004966,1.09819710824542,0.184588365608394,3.18206688754199,1.10618873689165,-0.054561083546686,5.88773070095802,1.31950654341315,0.390473707580822,1.42121529392375,3.64244775328238,0.69726247146722,0.834912930532285,0.933250893925302,1.81101460585418,2.20103435786365,5.95455914522366,10
89,25,0.05,MVNR,1.95674583967485,3.26020708274248,-1.53275494817423,1.10758017722776,0.84637140217561,3.00134852352083,0.294571113479029,0.330843835811097,1.98101613052298,0.400885855092017,0.523337656669591,0.503146418107633,1.89655106433043,0.454972544317199,-0.0275241102850932,0.295595134211729,0.538549330012523,0.903561394580263,0.0,10
89,25,0.05,MVTR,1.95682909440036,3.26013524286856,-1.53273703985961,1.10757480961387,0.846339775042346,3.00130919533237,0.294576158514373,0.330840510888754,1.98101777536516,0.400897201419135,0.523338369842096,0.503153947213602,1.89655360384084,0.454974780220581,-0.0275266388561389,0.295597280892844,0.538551170466573,0.903559497597553,513053.553120834,10
89,25,0.05,MSLR,1.95676399177196,3.26020063978068,-1.53274617766289,1.09476219389936,0.836519892107708,2.96656401524954,0.291168539754489,0.32711827996457,1.95808307434941,0.396249264233075,0.517241629286789,0.497420590090201,1.87461431561733,0.449663190378215,-0.0272691531404903,0.29218361615892,0.532323765079854,0.893039443028716,271.956221140903,10
89,25,0.05,MVNCR,1.90159118495997,3.24455862400209,-1.52106203215171,1.39114946913072,1.10665426767575,3.51495458816561,0.347585536194271,0.316653993913041,2.29481148098324,0.617938371388671,0.733201313188742,0.501520021520772,2.21724051697541,0.620281917156265,0.0904672537578269,0.390036745709487,0.634152689017816,1.04042613987855,0.0,10
89,25,0.05,MVTCR,2.0230878947297,3.24538437780401,-1.53047810775178,1.24172756348751,0.811493166982492,3.01154178969669,0.322515390207902,0.444986954899907,2.12827489165056,0.507740317949737,0.502153424920016,0.612555665463517,2.02133229725374,0.445371632197324,-0.103542430381377,0.33552745120851,0.552518854768065,0.815921718776448,8.39864002592891,10
89,25,0.05,MSLCR,1.71757634088828,2.81610825014012,-1.29554732173103,1.59858474111819,1.34947170216519,4.54010215285071,0.595888740468138,0.510036117868024,4.21604084949466,0.774411864895926,0.859656340733783,0.701065225118902,2.41115696748583,0.901789999908212,0.328354226236961,0.800431719256569,0.699384194184696,1.32905373424139,9.33260692290738,10
90,25,0.05,MVNR,2.06143213940154,1.55091255046262,-0.704264180655966,1.09326080373521,0.184527402706411,2.44254000185897,0.11348490164496,0.048773796124945,3.17410623480654,0.490557755135783,0.575765866276389,-0.995069733406504,3.50917084427181,0.217830133942735,0.764914672595686,0.611323328056387,0.57532850601065,1.18424384842125,0.0,10
90,25,0.05,MVTR,2.0601936216607,1.53694778945373,-0.698497363536179,1.07354970366167,0.177174497738765,2.39058795169233,0.0318545280802048,-0.0095993104708335,2.40719069613907,0.48823250782375,0.591418887412726,-0.712140116714894,3.18636244453845,0.184000221368254,0.752652610954074,0.473815876970016,0.618631728323987,1.11963271179978,22.461209964139,10
90,25,0.05,MSLR,2.05511929224641,1.53784339992882,-0.698659393516184,0.826742230290768,0.134832777089114,1.85698140831605,-0.0077821789653423,-0.022995877072539,1.61280063208446,0.399708296237735,0.467685852720377,-0.434960893982536,2.46227401704058,0.138561840923188,0.578793273155713,0.304703057091562,0.512231364398889,0.860235677012839,6.2539726661322,10
90,25,0.05,MVNCR,2.03481909588365,1.4514925816691,-0.657813766472259,1.26547696497725,0.210843884251681,2.82023057501601,0.0270977977963427,0.0376927048452591,3.69838697605518,0.525367798628062,0.638107132961376,-1.12164506343092,3.9118947083154,0.253768246332823,0.970922464077276,0.756042902107431,0.679188278166238,1.40867313509862,0.0,10
90,25,0.05,MVTCR,2.02615640556238,1.51598711850724,-0.672417231471939,1.17801676636286,0.161892018119583,2.44140287379717,-0.0925990278384045,-0.145978444854594,1.92404884434564,0.421345156514869,0.502997771798394,-0.567473416429216,2.69668891759147,0.149549324085807,0.784431531394253,0.435009209723829,0.61329924453955,1.08744623371488,4.49999999999562,10
90,25,0.05,MSLCR,1.95973174992029,1.10495582460453,-0.516062291894414,1.78712663652254,0.203390017507167,3.25181434235203,-0.379667819971809,-0.0567425069789216,4.30695681186839,0.647598715678612,0.598213408841614,-1.22715459454946,4.08492474511877,0.246714846060824,0.984798794179494,0.847583974059403,0.776107592721217,1.61495360232959,5.0792606361887,10
91,25,0.05,MVNR,2.03797152570051,3.37652396879569,-1.67892078007629,0.53960899119147,0.220138753273704,1.75043180526156,0.46287964641374,0.0823310576259627,2.08423149675192,-0.219756473507492,-0.530646010060809,0.073359800947995,2.79022019780509,0.287394018264334,0.251942058863395,0.532800271324172,0.199129285689199,0.866800173561581,0.0,10
91,25,0.05,MVTR,2.03795189466729,3.37673728935595,-1.67906477502908,0.53960077655582,0.220148452209716,1.75041131619857,0.46286975776652,0.0823699022753142,2.0842430346919,-0.219749128434679,-0.530673252695692,0.0733328845879707,2.79022896900098,0.287366608198765,0.251944515091094,0.532727762154069,0.199220338631925,0.866754000212083,128920.217666817,10
91,25,0.05,MSLR,2.03828405886914,3.37604104935262,-1.67876701596228,0.52831372112778,0.215659420993661,1.71297291992998,0.453059300185508,0.0810789723083338,2.03966180628609,-0.215315988490988,-0.519559445803681,0.0720709800403992,2.73134212718156,0.281365687136312,0.246858946586946,0.521432201597943,0.195080258675279,0.848374696767835,93.3699520460924,10
91,25,0.05,MVNCR,2.01720449795873,3.2635428682996,-1.62005886029615,0.656973658311676,0.193170486326138,1.97731402687293,0.62497455404789,0.076114995779709,2.40943739955919,-0.259984068687052,-0.570622438993782,0.14701844524666,3.22314991697358,0.372668264328349,0.281719162836445,0.654874003212562,0.151600320493149,1.00929877139229,0.0,10
91,25,0.05,MVTCR,2.03463247865728,3.26962461329936,-1.62747808118199,0.616074798170768,0.243841703859461,1.75873498732145,0.487161734825007,0.203862645633296,1.99147595579267,-0.251479758994773,-0.538500394845324,0.237445069337344,3.08587775762227,0.328103750775582,0.337545921777419,0.520624725372541,0.199589932748223,0.845981161070537,11.4432594502275,10
91,25,0.05,MSLCR,1.87267509783707,2.22650403466534,-1.12109170128561,1.27339585414887,-0.213294283462562,7.00593104506294,1.42921951667284,-0.325590069964138,4.12747949491743,-0.818545436293539,-2.25744874560438,0.342374288276577,8.88183833152702,0.5891644200191,0.92938625337822,0.843767438352614,-0.455371166133435,1.81236051992212,10.7041047156576,10
92,25,0.05,MVNR,2.24856793446836,2.42546498089659,-1.17072101532847,1.07487912014221,0.396000795301678,2.06503398926337,0.476141866577077,0.918787019902834,2.3354971197113,-0.0850465602375433,0.567502550207323,0.589498516856552,1.55146510299953,0.319336772604359,0.596513915855023,0.547751212468921,0.493943925081259,0.865504295787557,0.0,10
92,25,0.05,MVTR,2.24855680810167,2.42544014480184,-1.17070878619227,1.07487614703976,0.395998818048787,2.06502579646441,0.476141313692793,0.918783942872888,2.33549529533294,-0.0850460562003741,0.567501440144053,0.58950050084991,1.55146366585375,0.319335534309031,0.596513122405316,0.547752179873887,0.493944577024921,0.865503434810844,685082.085104049,10
92,25,0.05,MSLR,2.24864990442129,2.42517295089988,-1.17061710189751,1.05565165440643,0.38890100022291,2.0281796036518,0.467658199760729,0.902424465611557,2.29412954440236,-0.0835234362701617,0.557553535550178,0.579280554045572,1.52403582744286,0.313597894780366,0.586056973825675,0.538224440636705,0.485355041162369,0.850232950394489,111.799489320077,10
92,25,0.05,MVNCR,2.22154022619298,2.37399788116731,-1.14544359876821,1.23742790492438,0.414025452727277,2.39245692907569,0.489289729042139,1.10435706085184,2.68552713993239,-0.11229361113288,0.741312378610625,0.689927552283799,1.77148177324013,0.404730682285208,0.683576041956602,0.552642001775563,0.508781888227912,1.00159672754645,0.0,10
92,25,0.05,MVTCR,2.38518967214611,2.10174688611938,-1.06741581522627,0.748830605618663,0.32811276245855,1.8529038165104,0.395204077510304,0.871229525177562,2.2530144944714,-0.0908154735202099,0.629230433562642,0.695777283817705,1.53082961031121,0.221936322259168,0.702530066937417,0.617103222119192,0.56956711332557,0.830871500127783,4.4969701220429,10
92,25,0.05,MSLCR,2.05137438001982,1.81786162243142,-0.921946168693342,2.08898556113024,0.349769468145169,3.896437548259,0.968020429834947,0.985114857840023,5.72614564971547,-0.686513303902911,1.67476016768197,0.453946765955745,4.1525437305386,0.991468787581647,1.33495813545355,0.47993861480215,0.499450946341683,2.11213753204844,14.808443634607,10
93,25,0.05,MVNR,1.91852537339471,2.35756127178647,-1.18829440428654,1.11463927623983,0.545433072739973,3.52989715587433,-0.116914169673743,0.018331680076433,2.16997090839764,-0.0253836647274588,0.100233930630093,-0.215134683887636,2.24195217231564,0.75670518139117,-0.0262014895619952,-0.0998052089257738,0.125058465833912,1.17836661750621,0.0,10
93,25,0.05,MVTR,1.9182424081927,2.35851943741129,-1.18872142219188,1.11458836496628,0.545281873027965,3.52999404151786,-0.116969158548751,0.0184984068270054,2.17010123346445,-0.025174301377148,0.100279757830378,-0.215252785668337,2.24168313526261,0.756687007828584,-0.0262383422686255,-0.099817657157234,0.125116232919653,1.17835840286334,510870.664417489,10
93,25,0.05,MSLR,1.91905665384473,2.35772790796349,-1.18865751953659,1.09083865834032,0.534645312689708,3.45565230441331,-0.114153454144201,0.0183643663432453,2.12400795146728,-0.0251378133861156,0.0973261963544676,-0.211022340211762,2.19422696264331,0.740346942357079,-0.0255981997719901,-0.0978004595244369,0.122954621370016,1.15311666851264,93.0235837555879,10
93,25,0.05,MVNCR,1.80995654230952,2.42216636279816,-1.21459642267325,1.28629153952412,0.541843147388006,3.95215774433502,-0.0993949756276764,0.0742303121623666,2.4363553121174,0.173529744169192,0.187732016643815,-0.316548790491339,2.71346425722747,0.891726941719358,-0.0353971736119413,-0.0962448656275363,0.304032261692961,1.35119594809428,0.0,10
93,25,0.05,MVTCR,1.79416002003905,2.47378023216544,-1.23340484109352,1.14191287012679,0.594924492191824,3.75795437135541,-0.108384717613637,0.0889672765977574,2.24074106482058,0.168183629642755,0.0340527257423741,-0.33934410648272,2.4881716764915,0.75290201952887,0.0413679921270525,-0.104679191234541,0.298170867986557,1.19779424537642,11.4260009854164,10
93,25,0.05,MSLCR,1.53643818283915,2.16431449175735,-1.04295729595563,1.47280032894089,0.250274411215866,3.978378163588,0.0794665765645496,-0.0463226558400797,4.83781882801732,0.320683898826811,0.285569606956176,-0.563214922027889,2.92399673995626,0.989524729596138,-0.124272664214692,-0.0060195205470343,0.325124723160571,1.5383607783291,6.17341600898496,10
94,25,0.05,MVNR,1.69832135761434,3.91981882963443,-1.96963096292117,0.788353331438149,0.675177648586909,2.63053749780934,-0.105024488080254,0.158345274307383,1.95386559331762,0.183609670230686,0.52664813231979,-0.377231769758744,2.85167139132594,0.0670416355050465,0.361824161610797,-0.182956568081431,0.725230902847042,1.21773273300125,0.0,10
94,25,0.05,MVTR,1.69798764124142,3.92027267639335,-1.96973952794192,0.788377112485326,0.675288887082924,2.6306077629032,-0.105045087652276,0.158329312024893,1.95386242853235,0.183564555762344,0.52659137108154,-0.377226110741793,2.85167908982415,0.0670571056999658,0.361780003528903,-0.182948596049029,0.725234962356022,1.21770793632276,176730.700935056,10
94,25,0.05,MSLR,1.6978571365596,3.92012434847071,-1.96969645978825,0.776408926672377,0.665024618157469,2.5908581272664,-0.103452887360472,0.155952772621613,1.92443595004629,0.180693685759754,0.518607445932107,-0.371644923209827,2.80859167783481,0.0660673662909254,0.356353980089176,-0.180203428580075,0.714284719266834,1.19936177521666,131.265196898107,10
94,25,0.05,MVNCR,1.67869223444043,3.82959719768744,-1.92466143412009,0.891865391153124,0.708985078141308,2.99491532513203,-0.131609063675666,0.206524498691598,2.22692884844664,0.197776834381099,0.576884450790674,-0.485610793574522,3.36124533456763,0.060577114649815,0.349426910797383,-0.145978303641123,0.866784011591129,1.38194270482677,0.0,10
94,25,0.05,MVTCR,1.70106194653069,3.80011555401959,-1.90611913955488,0.781724304370314,0.610784965205199,2.76952956764522,-0.113245519564224,0.147217206651061,2.10928787134099,0.141828374332118,0.514473450969871,-0.449987799918805,3.18125881188268,0.0637321001446689,0.289424491809059,-0.156301692911918,0.767575252725223,1.258424606068,10.4999999857025,10
94,25,0.05,MSLCR,1.5029479534999,3.41448629170766,-1.71347320891445,1.08984145944662,0.794706057778233,4.9931992074609,-0.197989925165514,0.255916972410251,4.10300899571581,0.104159922201309,0.349635054881684,-1.25130130583206,5.58308359294263,0.0061905949576442,0.063386819052225,-0.11939024643703,1.54377920716465,2.20614108261678,7.27995378845175,10
95,25,0.05,MVNR,2.3184579278419,2.51326712540649,-1.17743377676114,0.930274284663998,-0.286644608461982,2.11893672490117,0.0977914204646443,0.162147767690694,1.2389070684641,0.702436574251415,0.0667195133743052,-0.109141382761332,2.39879452541543,0.149816658403906,0.0271821067154744,-0.0874686817289682,0.423618223568093,0.912264934389354,0.0,10
95,25,0.05,MVTR,2.31846516911206,2.51314280197344,-1.17736076337223,0.930273471880345,-0.286643895104065,2.11892600311486,0.0977940616923744,0.162139723906377,1.23891135365903,0.70244041054955,0.0667182886862512,-0.109142013576975,2.39878128294417,0.149817887638324,0.0271906597167364,-0.0874734625166479,0.423615941621706,0.912260923115841,308862.065407817,10
95,25,0.05,MSLR,2.31849748257949,2.51302375268727,-1.17738306271275,0.908651368290425,-0.280128165272124,2.0696872087397,0.0956329023848966,0.158029679155971,1.21006573170456,0.686413679415208,0.0652664272528833,-0.106674085784847,2.34200628427492,0.14662556839042,0.0266728154561336,-0.0855230530612467,0.413518644042915,0.890632359179771,84.0678516906153,10
95,25,0.05,MVNCR,2.27639162315068,2.50907226926546,-1.17666803926819,1.07537565658008,-0.379817929612318,2.45661978805201,0.104231952131126,0.143150158327026,1.43455401682782,0.783027475076899,0.0277402450133106,-0.145200460431607,2.7027185467462,0.2491537743226,-0.0352221722049194,-0.103931950938529,0.46535108137086,1.06099320063794,0.0,10
95,25,0.05,MVTCR,2.28357076210522,2.47661635405498,-1.17417553796317,1.02858425925859,-0.393487565243643,2.39026139023111,0.148258224032346,0.0259999204867356,1.36259889482192,0.819863337187653,0.0980358618364621,-0.131565356328191,2.31351441447513,0.293480593183145,0.0128003295051098,-0.136304708577101,0.394610790826234,0.929074520793144,9.49999995888084,10
95,25,0.05,MSLCR,1.79468622680777,2.22819395882878,-1.04395137281031,4.53361382750536,-2.0517599104699,8.52926855004038,0.084504541779052,-0.994893311395889,10.3933093575941,1.75140586490663,-0.943163210984049,-0.810634607723587,5.01513894738985,1.74186704008892,-1.10979309126185,-0.869576765146376,0.795696336245836,3.87107457443292,10.1069596741489,10
96,25,0.05,MVNR,1.72349092848783,3.55815062121865,-1.74324256019998,0.841616316755692,0.417443855144683,2.12964342203789,0.328387261931445,0.682682443594894,1.38950034594778,0.175988438327089,-0.204423588683549,0.140557842304192,1.35251261616642,0.328317157620411,0.410779550400412,0.382640142695361,0.473063919312004,1.3161044970474,0.0,10
96,25,0.05,MVTR,1.72355863955427,3.55826891412917,-1.74330713256065,0.841604600213054,0.41745786134256,2.12968973728081,0.328374943393022,0.682697323412457,1.38945495621791,0.175982789187667,-0.204395872770931,0.140541982635581,1.35250140937745,0.328308685765318,0.410784232828154,0.382634809779278,0.473058036414999,1.31608031200494,106830.526822985,10
96,25,0.05,MSLR,1.72366002479534,3.55847624357969,-1.74343589655836,0.830718375527185,0.412084416060989,2.10223405673987,0.324143862093245,0.673897125360671,1.37146895831664,0.173705011511062,-0.20174464200974,0.138728632836707,1.33505678318524,0.324020363237684,0.405407908257581,0.377707276282256,0.466920906803626,1.29895092007759,224.2725735741,10
96,25,0.05,MVNCR,1.69594730105606,3.53976159014295,-1.7396354028535,0.986102716601842,0.551905776821763,2.41807901964277,0.376294674808413,0.675716746154565,1.59529897012831,0.206481319415715,-0.191234980601228,0.147169072711119,1.53440909528016,0.383857234049021,0.394044356946408,0.448859620614551,0.508196118413544,1.48040704818664,0.0,10
96,25,0.05,MVTCR,1.68996842341869,3.49646643072196,-1.70931922247734,0.943991314184449,0.515255635146914,2.25052043652776,0.38504279778548,0.640460749088412,1.54626031138071,0.19495908203527,-0.226594069595763,0.159515767984326,1.47472702097187,0.331644709827942,0.34194460990784,0.430765002218241,0.451479115005227,1.31639350504989,17.4999999504661,10
96,25,0.05,MSLCR,1.39966509060834,2.36576160588306,-1.13883256478307,2.41876335275161,1.26779951580406,5.30759342700724,1.25621383171512,-0.709366819771916,9.90828187198433,-1.17777109252925,-0.816054461660798,-1.2353654175937,9.88815918721161,0.061522377546549,0.145443164111696,1.26285311242047,1.82187470021774,2.35354503190458,13.5691100302267,10
97,25,0.05,MVNR,2.08377571129331,3.38328139486904,-1.68812755817615,0.60893832792485,0.484941548968286,2.11481891379041,0.332569555091599,0.478632755683208,2.22502826797245,0.395702770551977,1.08507018060123,0.146032386291887,2.1845195426943,0.541040697109604,0.750407067918805,0.654835022884963,-0.228370887260127,1.87585460501224,0.0,10
97,25,0.05,MVTR,2.0837681954431,3.38243316512978,-1.68744032334604,0.60892409249598,0.484926330553396,2.11479400338617,0.332570097234152,0.478583308502074,2.22488270841723,0.395696087095012,1.08515696956483,0.146214742844296,2.18422123291124,0.54102449119498,0.75024799078059,0.655152792035315,-0.228768043217209,1.87648851871755,59166.8385285346,10
97,25,0.05,MSLR,2.08386467910081,3.38185782333807,-1.68708894863222,0.59920174199739,0.477144367625102,2.0809925436594,0.327364443305068,0.471195524109989,2.18942810512412,0.389330834718351,1.06790890562393,0.144034766155538,2.14935818672272,0.532421184789944,0.738229530615625,0.644911854211019,-0.22522417773464,1.84687981324375,124.414400972947,10
97,25,0.05,MVNCR,2.04869358561348,3.25635074773268,-1.62441154477833,0.69586299543429,0.529931648958524,2.41332644509801,0.429792906847698,0.587822596699493,2.53244172725804,0.50394808780937,1.35612694876395,0.352374867667113,2.64764381347049,0.578981867187868,0.72639107762436,0.749700354201137,-0.302609296658788,2.10496728911941,0.0,10
97,25,0.05,MVTCR,2.05854808998345,3.39205420723474,-1.69075687960979,0.615585222034134,0.455213316646945,2.12363640063695,0.396965238329323,0.648647222356559,2.4499740665791,0.436328703903392,1.14720785256957,0.307225030233392,2.30867856836763,0.524355241475934,0.693619684806609,0.759875949943255,-0.232536164790236,1.99467783340663,11.4975780302471,10
97,25,0.05,MSLCR,1.64990028685018,3.24870543285781,-1.59391241267137,1.39303649285909,0.726644205586456,3.02082890279819,0.741161646971396,1.21376996079733,4.03003108060283,0.957402140768103,1.91430537043757,0.802539593011911,3.61260884796732,0.683451512133351,0.777492796996887,1.30827952177773,-0.402078320585829,2.7401301237389,8.739388598236,10
98,25,0.05,MVNR,1.75047482981382,3.61037580885373,-1.79244980860181,1.25274925860727,-0.0700969274151667,1.50338705278177,0.0532119121946304,0.294933400905541,1.59141945355713,0.790038039768082,-0.568942477621521,-0.662010079782469,2.78452703366969,0.370201301618119,0.0306104521717804,-0.155866671298605,-0.0529654148410389,0.829087421074224,0.0,10
98,25,0.05,MVTR,1.75044801064273,3.61046172504585,-1.79250262345528,1.25273135410887,-0.0700856863066223,1.50338063929164,0.053225897570706,0.294928351696127,1.59138988706719,0.790013285438662,-0.568924032118566,-0.661989795514533,2.78447394546277,0.370184650797481,0.030623736557722,-0.155855602455168,-0.0529931278952537,0.829074157811369,96144.5328045514,10
98,25,0.05,MSLR,1.75042865142398,3.61043309125078,-1.79248773791978,1.23680494840337,-0.0691468404121089,1.48435383125822,0.0526342516930247,0.291179261084621,1.57108999793982,0.779904523319327,-0.561631257241749,-0.653509841513071,2.74896806148456,0.365423413221245,0.0302754568659273,-0.153833255041803,-0.0524161958392481,0.818492102374509,156.268667699573,10
98,25,0.05,MVNCR,1.71743356786905,3.55838429607208,-1.76720986292812,1.42170944926914,-0.0541793314263242,1.7390804917082,0.0243041576507859,0.374997716879969,1.87593886283174,0.928594560746955,-0.603344690935102,-0.828420587339981,3.2389753353317,0.400359246258662,0.0308878819451023,-0.223795630920448,-0.0863345900236166,0.938185769643133,0.0,10
98,25,0.05,MVTCR,1.70574892623025,3.56239156994906,-1.78198016277609,1.21106915435736,0.0271232801241545,1.66593543258253,0.127243128579273,0.297637742821625,1.54610991044777,0.703488675275172,-0.422200619517844,-0.614893363852182,2.67978930564888,0.254112193058154,0.0866927580578622,-0.131904366422202,-0.242788248711652,0.764147758126476,6.49999998405789,10
98,25,0.05,MSLCR,1.16182957712382,3.80863875241992,-1.83578993950967,2.06639493258081,0.278403793631008,5.42283630529897,0.309818469446437,0.830387606979502,3.87506328321405,1.2210391647032,-0.922722491200576,-1.67732687813215,4.19889569906713,0.641410783319198,0.0405806046916383,-0.307694753236768,0.0091420185420503,1.72781209448727,7.41323716092425,10
99,25,0.05,MVNR,2.02131884551387,3.10635123628413,-1.55246959339351,0.749520731841632,0.100337399163986,1.89802899880403,-0.035167287258391,0.281864654742672,2.82025196501018,0.246917354291988,-0.166239722851404,0.171797197486381,1.71458599593032,0.338760185031708,0.121531179928176,0.293513601886018,0.549157290537975,1.09992503054404,0.0,10
99,25,0.05,MVTR,2.02132410435862,3.10631844147674,-1.55245431155752,0.749519385550313,0.100337423110507,1.89802284701384,-0.0351692381509663,0.281859274210043,2.82024645646809,0.246915889226791,-0.166236401460878,0.171798002581653,1.71457316075386,0.338760415721125,0.121531304853775,0.293515828376544,0.549154660328157,1.09992282519164,361196.264454359,10
99,25,0.05,MSLR,2.02133929856211,3.10635964579269,-1.55248931744676,0.739322282718948,0.0989835905904611,1.87212415307828,-0.034723973154258,0.277824637303844,2.78173431937834,0.243514112912416,-0.16384955763357,0.169481378730326,1.69099305379808,0.334180837472576,0.11989074508771,0.289624519323797,0.541625425894731,1.08495813838998,145.683624119849,10
99,25,0.05,MVNCR,1.99025586286099,3.06957048656627,-1.5389498906904,0.856992083583397,0.0976090273907323,2.20586801327784,-0.0492695303536893,0.482099676009418,3.3005191951695,0.317861142479546,-0.218332697520378,0.149822017903708,1.98068115414702,0.341644859328644,0.195096799569838,0.314745977102228,0.727245939186535,1.30026740975761,0.0,10
99,25,0.05,MVTCR,2.02300104767657,3.14039455913917,-1.58284098001192,0.791605420864632,0.113907433512533,1.94757776878261,-0.0621782090519368,0.210904469792192,2.90798268127606,0.252678314448033,-0.0927876589801866,0.171805727244585,1.55070720360795,0.352353999558627,0.177351616642744,0.397115024788451,0.605115941960648,1.21210969582997,9.4999999999919,10
99,25,0.05,MSLCR,1.7541245208187,3.28765410304101,-1.67462518167719,1.47596444538237,-0.034729320315762,3.1608645246432,-0.370175414971491,0.750904840204726,4.27527600867876,0.290708931876568,-0.0429471710799503,0.0840826464163297,2.14974654746385,0.248724377527305,0.74745893709351,0.479692508118101,1.27728706771528,2.20201054550148,9.71715362034631,10
100,25,0.05,MVNR,1.97574919480528,2.96588269431081,-1.48212499873512,0.681851510414119,0.256367507892701,2.23653043520324,0.0916626407815033,1.03109484932883,3.15195507159255,0.0011263086373106,0.390949032011371,0.428278493779813,2.02901115460351,0.0761224110731982,0.0456951171074777,-0.242187003629111,-0.108023490618176,0.546136206898677,0.0,10
